dCategory,Team,League,City,City Alt.,Neighborhood,Intensity,zipcode,US lat,US lon,Match,Race,Fandom Level,helper,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Detroit Lions,NFL,Torch Lake Township,Kewadin,Kewadin,35,49648,45.006971,-85.355394,,Hispanic,casual,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Detroit Lions,NFL,Trenton,Trenton,Trenton,58,38382,35.96713,-88.9815,,Hispanic,avid,0.17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Fans,Detroit Lions,NFL,Troy,Troy,Troy,28,48083,42.555985,-83.119206,,Hispanic,casual,0.17,0,2,0,5,0,0,0,5,3,5,10,6,3,0,15,6
Fans,Detroit Lions,NFL,Trufant,Trufant,Trufant,51,49347,43.31392,-85.35447,,Hispanic,avid,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Detroit Lions,NFL,Twin Lake,Twin Lake,Twin Lake,55,49457,43.358015,-86.157722,,Hispanic,avid,0.17,6,0,0,0,7,0,0,0,0,0,9,2,4,4,0,1
Fans,Detroit Lions,NFL,Union Grove,Union Grove,Union Grove,5,53182,42.739435,-88.083092,,Hispanic,convertible,0.17,0,0,0,0,1,2,0,0,0,0,0,2,0,5,1,0
Fans,Detroit Lions,NFL,Van Buren Charter Township,Belleville,Belleville,34,48111,42.177312,-83.488444,,Hispanic,casual,0.17,0,0,19,0,0,0,0,2,8,2,55,14,6,0,1,3
Fans,Detroit Lions,NFL,Vassar,Vassar,Vassar,40,48768,43.404594,-83.561187,,Hispanic,casual,0.17,0,1,0,0,10,0,0,0,0,5,5,1,2,0,0,0
Fans,Detroit Lions,NFL,Walled Lake,Walled Lake,Walled Lake,39,48390,42.558183,-83.47726,,Hispanic,casual,0.17,0,0,0,4,12,0,1,0,0,9,4,14,2,2,1,5
Fans,Detroit Lions,NFL,Washington,Washington,Washington,48,20001,38.911936,-77.016719,,Hispanic,casual,0.17,18,4,18,11,6,39,14,0,3,9,8,46,31,25,59,76
Fans,Detroit Lions,NFL,Waterford Township,Waterford,Waterford,39,48327,42.644824,-83.406111,,Hispanic,casual,0.17,2,0,1,9,7,9,1,0,6,5,2,3,12,0,3,5
Fans,Detroit Lions,NFL,Watertown charter Township,Dewitt,Dewitt,56,48820,42.85479,-84.616108,,Hispanic,avid,0.17,0,0,0,0,6,1,1,0,2,3,3,4,7,1,18,2
Fans,Detroit Lions,NFL,Wayland,Wayland,Wayland,45,14572,42.516793,-77.564247,,Hispanic,casual,0.17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Fans,Detroit Lions,NFL,Wayne,Wayne,Wayne,50,7470,40.948689,-74.241168,,Hispanic,avid,0.17,0,6,0,0,15,2,6,5,0,10,16,45,46,26,40,91
Fans,Detroit Lions,NFL,West Bloomfield Township,West Bloomfield,West Bloomfield,39,48322,42.542715,-83.379535,,Hispanic,casual,0.17,0,5,0,0,0,0,0,0,0,1,2,3,2,3,4,6
Fans,Detroit Lions,NFL,White Lake charter Township,White Lake,White Lake,44,48386,42.657843,-83.478714,,Hispanic,casual,0.17,0,0,0,0,0,0,0,0,0,1,2,12,0,5,0,5
Fans,Detroit Lions,NFL,Williamsburg,Williamsburg,Williamsburg,57,45176,39.013595,-84.050406,,Hispanic,avid,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Detroit Lions,NFL,Woodhaven,Woodhaven,Woodhaven,43,11421,40.691917,-73.85666,,Hispanic,casual,0.17,55,23,9,30,33,34,52,43,39,46,141,181,105,68,90,135
Fans,Detroit Lions,NFL,Wyandotte,Wyandotte,Wyandotte,48,48192,42.21421,-83.14992,,Hispanic,casual,0.17,4,6,0,3,11,8,0,12,0,7,22,4,7,3,1,0
Fans,Detroit Lions,NFL,Zeeland charter Township,Zeeland,Zeeland,45,49464,42.869816,-85.969722,,Hispanic,casual,0.17,0,0,5,12,0,0,19,2,0,8,3,14,16,4,2,7
Fans,Arizona Cardinals,NFL,Alamogordo,Alamogordo,Alamogordo,0,88310,32.870046,-105.948967,,Hispanic,convertible,0.25,83,60,49,68,29,108,56,83,54,73,92,151,84,18,57,20
Fans,Arizona Cardinals,NFL,Alton,Alton,Alton,0,62002,38.8909,-90.1848,,Hispanic,convertible,0.25,0,0,0,0,2,0,0,0,0,0,0,64,0,0,4,10
Fans,Arizona Cardinals,NFL,Angola,Angola,Angola,0,14006,42.63839,-79.02782,,Hispanic,convertible,0.25,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Apache Junction,Apache Junction,Apache Junction,37,85119,33.395202,-111.519692,,Hispanic,casual,0.25,15,5,27,0,34,16,2,0,11,35,9,29,29,16,69,31
Fans,Arizona Cardinals,NFL,Apollo Beach,Apollo Beach,Apollo Beach,0,33572,27.77329,-82.40815,,Hispanic,convertible,0.25,27,5,3,0,0,8,39,0,10,11,17,47,56,37,20,21
Fans,Arizona Cardinals,NFL,Ardmore,Ardmore,Ardmore,6,19003,39.998811,-75.30793,,Hispanic,convertible,0.25,0,11,0,0,0,0,0,0,0,5,0,10,2,4,5,5
Fans,Arizona Cardinals,NFL,Arlington,Arlington,Arlington,0,76001,32.635563,-97.148829,,Hispanic,convertible,0.25,55,0,11,8,5,23,4,5,16,39,14,83,85,79,20,33
Fans,Arizona Cardinals,NFL,Avondale,Avondale,Avondale,58,85323,33.4356,-112.3496,,Hispanic,avid,0.25,98,63,39,14,37,103,107,64,91,234,245,195,202,129,212,73
Fans,Arizona Cardinals,NFL,Bellevue,Bellevue,Bellevue,0,98004,47.615471,-122.207221,,Hispanic,convertible,0.25,4,0,0,0,5,0,0,3,18,16,8,43,4,15,3,41
Fans,Arizona Cardinals,NFL,Biloxi,Biloxi,Biloxi,0,39530,30.409826,-88.880304,,Hispanic,convertible,0.25,2,4,8,12,0,0,18,0,0,10,0,0,0,3,3,8
Fans,Arizona Cardinals,NFL,Blue Ridge,Blue Ridge,Blue Ridge,0,75424,33.318638,-96.396186,,Hispanic,convertible,0.25,0,0,0,0,1,2,4,13,5,4,4,1,5,3,4,0
Fans,Arizona Cardinals,NFL,Bowling Green,Bowling Green,Bowling Green,3,42101,37.017407,-86.451752,,Hispanic,convertible,0.25,15,13,13,7,43,20,11,47,25,38,40,30,14,30,5,23
Fans,Arizona Cardinals,NFL,Brambleton,Ashburn,Ashburn,0,20148,39.014196,-77.528452,,Hispanic,convertible,0.25,10,0,0,0,0,0,5,0,14,0,32,6,28,16,82,115
Fans,Arizona Cardinals,NFL,Branchburg,Somerville,Somerville,0,8876,40.589554,-74.685411,,Hispanic,convertible,0.25,0,4,6,0,15,35,8,0,0,18,30,61,19,18,55,34
Fans,Arizona Cardinals,NFL,Bridgewater,Bridgewater,Bridgewater,0,2324,41.973741,-70.976558,,Hispanic,convertible,0.25,8,0,0,10,0,0,0,0,0,2,0,10,0,7,0,3
Fans,Arizona Cardinals,NFL,Brushy Creek,Austin,Austin,0,78717,30.493156,-97.756517,,Hispanic,convertible,0.25,1,9,14,12,0,0,8,18,6,52,102,53,45,8,56,76
Fans,Arizona Cardinals,NFL,Bryn Athyn,Bryn Athyn,Bryn Athyn,0,19009,40.135012,-75.062292,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Buckeye,Buckeye,Buckeye,54,85326,33.37032,-112.58378,,Hispanic,avid,0.25,53,33,70,60,42,33,22,70,89,271,310,308,257,240,101,98
Fans,Arizona Cardinals,NFL,Bulverde,Bulverde,Bulverde,0,78163,29.776691,-98.46263,,Hispanic,convertible,0.25,0,0,4,8,0,3,16,11,0,16,16,3,16,39,54,80
Fans,Arizona Cardinals,NFL,Butte,Butte,Butte,0,59701,45.997895,-112.598765,,Hispanic,convertible,0.25,0,0,24,15,16,2,0,16,0,6,7,5,24,8,13,4
Fans,Arizona Cardinals,NFL,Calabasas,Calabasas,Calabasas,0,91302,34.12331,-118.671028,,Hispanic,convertible,0.25,10,6,0,0,5,0,5,0,1,0,14,15,8,0,20,38
Fans,Arizona Cardinals,NFL,Camp Hill,Camp Hill,Camp Hill,0,17011,40.23483,-76.928846,,Hispanic,convertible,0.25,41,17,3,3,3,0,5,4,3,8,42,28,23,4,6,18
Fans,Arizona Cardinals,NFL,Camp Verde,Camp Verde,Camp Verde,45,86322,34.569687,-111.809798,,Hispanic,casual,0.25,0,0,22,14,22,0,0,30,8,3,11,21,26,19,2,6
Fans,Arizona Cardinals,NFL,Canton,Canton,Canton,0,2021,42.179146,-71.121185,,Hispanic,convertible,0.25,0,0,0,0,16,0,0,0,0,13,6,0,5,8,0,18
Fans,Arizona Cardinals,NFL,Casa Grande,Casa Grande,Casa Grande,46,85122,32.8795,-111.75735,,Hispanic,casual,0.25,109,26,51,32,119,86,64,87,60,141,220,274,149,92,100,56
Fans,Arizona Cardinals,NFL,Casas Adobes,Tucson,Tucson,23,85704,32.33942,-110.984997,,Hispanic,casual,0.25,34,5,19,29,0,37,24,53,15,54,113,56,66,26,19,39
Fans,Arizona Cardinals,NFL,Catalina Foothills,Tucson,Tucson,19,85718,32.311724,-110.91898,,Hispanic,casual,0.25,3,43,6,4,16,24,23,9,21,21,16,40,26,69,21,52
Fans,Arizona Cardinals,NFL,Centerville,Dayton,Dayton,3,45459,39.646371,-84.171733,,Hispanic,convertible,0.25,0,0,7,9,0,15,17,0,3,16,9,3,2,13,8,9
Fans,Arizona Cardinals,NFL,Centreville,Centreville,Centreville,1,20120,38.84479,-77.46701,,Hispanic,convertible,0.25,2,13,10,2,4,64,12,29,11,7,23,70,66,32,30,93
Fans,Arizona Cardinals,NFL,Chandler,Chandler,Chandler,40,85225,33.325991,-111.824367,,Hispanic,casual,0.25,115,67,69,58,82,62,82,81,78,93,227,312,236,107,140,89
Fans,Arizona Cardinals,NFL,Clarks Summit,Clarks Summit,Clarks Summit,0,18411,41.463694,-75.681992,,Hispanic,convertible,0.25,0,1,0,0,1,0,0,0,0,0,7,17,0,10,2,12
Fans,Arizona Cardinals,NFL,Clay Springs,Clay Springs,Clay Springs,30,85923,34.36171,-110.2954,,Hispanic,casual,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Clifton,Clifton,Clifton,0,7011,40.877949,-74.141237,,Hispanic,convertible,0.25,77,80,74,44,57,56,43,93,57,122,138,260,185,140,196,98
Fans,Arizona Cardinals,NFL,Clinton,Clinton,Clinton,0,13323,43.036697,-75.382414,,Hispanic,convertible,0.25,10,0,0,0,0,0,0,0,0,0,10,0,6,0,4,0
Fans,Arizona Cardinals,NFL,Columbus,Columbus,Columbus,0,43201,39.99083,-82.999947,,Hispanic,convertible,0.25,41,8,9,9,14,6,3,0,7,12,17,21,8,2,9,7
Fans,Arizona Cardinals,NFL,Corbett,Corbett,Corbett,0,97019,45.51827,-122.229299,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0
Fans,Arizona Cardinals,NFL,Cottonwood,Cottonwood,Cottonwood,30,86326,34.73919,-112.00988,,Hispanic,casual,0.25,29,32,3,1,14,3,7,29,4,61,74,42,18,24,16,0
Fans,Arizona Cardinals,NFL,Cullowhee,Cullowhee,Cullowhee,0,28723,35.31114,-83.18101,,Hispanic,convertible,0.25,6,8,7,9,0,0,5,5,0,8,0,0,2,0,6,0
Fans,Arizona Cardinals,NFL,Danville,Danville,Danville,0,43014,40.466759,-82.262514,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,David City,David City,David City,0,68632,41.220715,-97.157229,,Hispanic,convertible,0.25,0,0,0,2,0,0,1,0,0,0,2,5,0,0,0,1
Fans,Arizona Cardinals,NFL,Del Rey,Del Rey,Del Rey,0,93616,36.6524,-119.592015,,Hispanic,convertible,0.25,5,15,0,15,5,5,10,4,9,17,4,19,6,9,0,4
Fans,Arizona Cardinals,NFL,Drexel Heights,Tucson,Tucson,38,85746,32.091607,-111.044296,,Hispanic,casual,0.25,155,73,91,90,94,138,107,127,146,194,306,482,315,187,153,58
Fans,Arizona Cardinals,NFL,Eddyville,Eddyville,Eddyville,0,42038,37.044697,-88.024871,,Hispanic,convertible,0.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Edwardsville,Edwardsville,Edwardsville,4,62025,38.841819,-89.877841,,Hispanic,convertible,0.25,39,0,6,9,0,0,0,0,0,0,15,3,2,0,8,7
Fans,Arizona Cardinals,NFL,El Mirage,El Mirage,El Mirage,47,85335,33.592283,-112.327692,,Hispanic,casual,0.25,82,38,42,26,52,43,33,65,37,98,147,276,110,39,58,30
Fans,Arizona Cardinals,NFL,El Segundo,El Segundo,El Segundo,2,90245,33.91918,-118.41647,,Hispanic,convertible,0.25,12,6,2,15,0,15,0,2,0,9,18,36,11,5,84,84
Fans,Arizona Cardinals,NFL,Elsinboro,Salem,Salem,0,8079,39.587729,-75.439362,,Hispanic,convertible,0.25,7,23,3,0,0,2,6,8,5,0,1,0,0,3,0,3
Fans,Arizona Cardinals,NFL,Flagstaff,Flagstaff,Flagstaff,32,86001,35.287661,-111.639303,,Hispanic,casual,0.25,42,10,32,12,16,15,25,19,17,8,65,93,20,20,39,7
Fans,Arizona Cardinals,NFL,Flemington,Flemington,Flemington,0,8822,40.50786,-74.863283,,Hispanic,convertible,0.25,0,5,13,8,14,0,10,0,9,3,5,45,14,34,26,50
Fans,Arizona Cardinals,NFL,Florence,Florence,Florence,35,85132,33.03145,-111.38734,,Hispanic,casual,0.25,44,13,0,0,7,6,37,34,0,35,55,85,61,47,1,61
Fans,Arizona Cardinals,NFL,Flowing Wells,Tucson,Tucson,18,85705,32.271355,-110.992051,,Hispanic,casual,0.25,299,272,135,202,159,268,160,145,110,145,219,253,30,43,29,24
Fans,Arizona Cardinals,NFL,Fort Edward,Fort Edward,Fort Edward,0,12828,43.26702,-73.58456,,Hispanic,convertible,0.25,0,0,0,0,21,0,0,0,0,0,6,3,0,0,0,0
Fans,Arizona Cardinals,NFL,Fort Hood,Killeen,Killeen,0,76544,31.128195,-97.746948,,Hispanic,convertible,0.25,9,0,3,15,27,16,13,13,27,29,33,39,9,2,0,8
Fans,Arizona Cardinals,NFL,Fortuna Foothills,Yuma,Yuma,19,85367,32.656575,-114.404216,,Hispanic,casual,0.25,15,15,15,27,12,5,38,11,0,29,25,29,91,21,50,4
Fans,Arizona Cardinals,NFL,Fountain Hills,Fountain Hills,Fountain Hills,41,85268,33.606089,-111.743277,,Hispanic,casual,0.25,5,0,0,0,0,0,3,3,8,0,8,18,2,0,0,14
Fans,Arizona Cardinals,NFL,Gallup,Gallup,Gallup,29,87301,35.534983,-108.737949,,Hispanic,casual,0.25,26,44,28,15,13,18,13,18,17,71,123,29,34,17,31,10
Fans,Arizona Cardinals,NFL,Genoa,Genoa,Genoa,0,60135,42.10153,-88.718101,,Hispanic,convertible,0.25,7,0,0,0,0,5,0,0,0,0,25,27,0,8,0,0
Fans,Arizona Cardinals,NFL,Gilbert,Gilbert,Gilbert,34,85233,33.335401,-111.815281,,Hispanic,casual,0.25,2,19,3,5,24,26,6,43,14,39,30,84,73,110,47,43
Fans,Arizona Cardinals,NFL,Gisela,Payson,Payson,77,85541,34.194999,-111.305069,,Hispanic,avid,0.25,0,6,0,8,8,29,15,6,7,61,7,23,8,5,5,0
Fans,Arizona Cardinals,NFL,Glendale,Glendale,Glendale,60,85301,33.531753,-112.177935,,Hispanic,avid,0.25,264,212,89,173,221,157,148,164,160,306,369,339,150,98,65,58
Fans,Arizona Cardinals,NFL,Globe,Globe,Globe,100,85501,33.566039,-110.757756,,Hispanic,avid,0.25,37,36,13,0,45,21,16,16,15,5,51,108,39,35,44,4
Fans,Arizona Cardinals,NFL,Gold Canyon,Gold Canyon,Gold Canyon,37,85118,33.29367,-111.30429,,Hispanic,casual,0.25,0,0,2,0,0,0,9,4,0,0,14,5,10,8,0,0
Fans,Arizona Cardinals,NFL,Goodlettsville,Goodlettsville,Goodlettsville,0,37070,36.186605,-86.785248,,Hispanic,convertible,0.25,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0
Fans,Arizona Cardinals,NFL,Goodyear,Goodyear,Goodyear,56,85338,33.373698,-112.410262,,Hispanic,avid,0.25,28,3,16,43,18,40,60,29,63,115,155,263,181,145,171,124
Fans,Arizona Cardinals,NFL,Green Valley,Green Valley,Green Valley,17,85614,31.838223,-110.955483,,Hispanic,casual,0.25,8,29,13,13,7,42,5,4,21,20,31,24,34,13,7,8
Fans,Arizona Cardinals,NFL,Haddonfield,Haddonfield,Haddonfield,0,8033,39.876313,-75.033414,,Hispanic,convertible,0.25,0,0,1,0,0,0,5,0,0,7,2,2,7,3,0,24
Fans,Arizona Cardinals,NFL,Harrison,Harrison,Harrison,0,10528,40.979118,-73.723036,,Hispanic,convertible,0.25,14,9,0,0,0,24,0,0,0,0,3,8,12,44,11,13
Fans,Arizona Cardinals,NFL,Holly Springs,Holly Springs,Holly Springs,0,30142,34.242944,-84.458326,,Hispanic,convertible,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
Fans,Arizona Cardinals,NFL,Independence,Independence,Independence,0,41051,38.923041,-84.54745,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,3,2,0,2,7,0,0
Fans,Arizona Cardinals,NFL,Iowa Colony,Rosharon,Rosharon,0,77583,29.42501,-95.448799,,Hispanic,convertible,0.25,4,15,7,11,41,50,14,38,6,78,122,231,100,130,87,55
Fans,Arizona Cardinals,NFL,Johnstown,Johnstown,Johnstown,2,43031,40.16145,-82.60439,,Hispanic,convertible,0.25,0,0,0,10,0,0,0,0,0,0,0,14,0,2,0,0
Fans,Arizona Cardinals,NFL,Joint Base Pearl Harbor-Hickam,Pearl Harbor,Pearl Harbor,0,96860,21.349028,-157.93508,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Karnes City,Karnes City,Karnes City,0,78118,28.922377,-97.937085,,Hispanic,convertible,0.25,0,4,9,37,0,0,9,7,0,27,19,27,9,4,6,1
Fans,Arizona Cardinals,NFL,Kettering,Upper Marlboro,Upper Marlboro,0,20774,38.868212,-76.815591,,Hispanic,convertible,0.25,0,0,0,0,7,15,0,0,0,8,7,21,11,15,14,10
Fans,Arizona Cardinals,NFL,Kingman,Kingman,Kingman,23,86401,35.131719,-113.703932,,Hispanic,casual,0.25,2,9,17,69,13,38,13,19,12,37,67,57,30,11,3,20
Fans,Arizona Cardinals,NFL,Kingston,Kingston,Kingston,0,12401,41.96973,-74.06678,,Hispanic,convertible,0.25,71,46,10,9,21,20,28,17,12,21,28,35,38,7,5,5
Fans,Arizona Cardinals,NFL,Kuna,Kuna,Kuna,0,83634,43.459904,-116.338457,,Hispanic,convertible,0.25,0,0,0,15,0,0,2,0,8,9,7,32,10,11,3,17
Fans,Arizona Cardinals,NFL,La Motte,La Motte,La Motte,0,52054,42.29585,-90.62096,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Lake Havasu City,Lake Havasu City,Lake Havasu City,10,86403,34.48025,-114.348519,,Hispanic,casual,0.25,13,5,20,0,5,11,4,11,4,0,53,24,3,8,1,0
Fans,Arizona Cardinals,NFL,Lake Wildwood,Penn Valley,Penn Valley,0,95946,39.19518,-121.19412,,Hispanic,convertible,0.25,0,0,0,0,3,0,0,0,0,21,4,26,6,0,5,4
Fans,Arizona Cardinals,NFL,Las Cruces,Las Cruces,Las Cruces,10,88001,32.290052,-106.753893,,Hispanic,casual,0.25,393,154,194,258,234,185,111,125,118,196,199,220,82,47,35,27
Fans,Arizona Cardinals,NFL,Lawson Heights,Latrobe,Latrobe,0,15650,40.32118,-79.37948,,Hispanic,convertible,0.25,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Levelland,Levelland,Levelland,0,79336,33.606901,-102.345939,,Hispanic,convertible,0.25,49,56,52,34,49,40,20,59,23,59,50,51,76,22,14,8
Fans,Arizona Cardinals,NFL,Lewis Center,Lewis Center,Lewis Center,0,43035,40.187886,-82.987804,,Hispanic,convertible,0.25,9,0,0,0,12,10,0,12,5,16,9,0,15,8,14,7
Fans,Arizona Cardinals,NFL,Lexington Park,Lexington Park,Lexington Park,0,20653,38.232909,-76.430853,,Hispanic,convertible,0.25,8,0,20,2,0,4,3,7,17,19,0,32,24,27,24,8
Fans,Arizona Cardinals,NFL,Lindenwold,Clementon,Clementon,0,8021,39.80364,-75.005762,,Hispanic,convertible,0.25,79,16,20,60,82,18,47,16,47,49,118,95,39,4,2,35
Fans,Arizona Cardinals,NFL,Linglestown,Harrisburg,Harrisburg,0,17112,40.344295,-76.790248,,Hispanic,convertible,0.25,13,0,0,0,0,0,0,0,0,4,0,25,19,0,0,0
Fans,Arizona Cardinals,NFL,Litchfield,Litchfield,Litchfield,0,3052,42.846073,-71.468297,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Fans,Arizona Cardinals,NFL,Long Branch,Long Branch,Long Branch,0,7740,40.30428,-73.99236,,Hispanic,convertible,0.25,40,22,25,23,7,16,11,31,34,23,46,55,42,38,31,12
Fans,Arizona Cardinals,NFL,Lovington,Lovington,Lovington,0,61937,39.701633,-88.606722,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Fans,Arizona Cardinals,NFL,Mahwah,Mahwah,Mahwah,0,7430,41.083159,-74.185895,,Hispanic,convertible,0.25,0,0,0,10,1,0,0,3,2,33,26,21,17,10,28,21
Fans,Arizona Cardinals,NFL,Malvern,Malvern,Malvern,0,19355,40.03622,-75.51381,,Hispanic,convertible,0.25,0,0,0,0,0,0,2,0,8,32,6,0,9,6,23,19
Fans,Arizona Cardinals,NFL,Maple Heights,Maple Heights,Maple Heights,0,44137,41.404703,-81.557493,,Hispanic,convertible,0.25,4,0,0,0,0,4,0,0,0,0,4,19,4,0,0,0
Fans,Arizona Cardinals,NFL,Maple Ridge,Bremerton,Bremerton,0,98310,47.606478,-122.634712,,Hispanic,convertible,0.25,21,6,5,19,16,0,19,19,9,15,22,18,30,15,3,18
Fans,Arizona Cardinals,NFL,Marana,Marana,Marana,19,85653,32.43674,-111.22538,,Hispanic,casual,0.25,1,0,20,11,25,6,7,6,13,61,32,74,43,21,21,28
Fans,Arizona Cardinals,NFL,Maricopa,Maricopa,Maricopa,46,85138,33.05811,-112.04764,,Hispanic,casual,0.25,24,19,0,9,10,14,0,38,10,124,166,135,136,153,75,9
Fans,Arizona Cardinals,NFL,Marion,Marion,Marion,0,14505,43.15594,-77.172684,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
Fans,Arizona Cardinals,NFL,Mayfield,Mayfield,Mayfield,0,42066,36.715599,-88.651839,,Hispanic,convertible,0.25,35,10,2,0,12,7,3,0,0,13,5,55,11,0,0,0
Fans,Arizona Cardinals,NFL,McPherson,Mcpherson,Mcpherson,0,67460,38.376302,-97.670184,,Hispanic,convertible,0.25,27,0,0,4,3,0,5,8,0,6,12,4,2,2,0,0
Fans,Arizona Cardinals,NFL,Mechanicsville,Mechanicsville,Mechanicsville,5,20659,38.4429,-76.74385,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,5,0,13,0,6,3,2,10,2
Fans,Arizona Cardinals,NFL,Medicine Park,Medicine Park,Medicine Park,1,73557,34.72924,-98.50256,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Medina,Medina,Medina,5,14103,43.239442,-78.359871,,Hispanic,convertible,0.25,27,0,0,3,0,0,0,0,0,14,0,1,3,0,0,3
Fans,Arizona Cardinals,NFL,Merrimack,Merrimack,Merrimack,0,3054,42.86509,-71.4934,,Hispanic,convertible,0.25,0,1,0,0,0,0,9,0,0,3,4,18,0,23,0,11
Fans,Arizona Cardinals,NFL,Mesa,Mesa,Mesa,34,85201,33.440695,-111.856967,,Hispanic,casual,0.25,73,44,34,54,93,82,78,65,60,112,243,252,211,44,55,41
Fans,Arizona Cardinals,NFL,Middle River,Middle River,Middle River,0,21220,39.33428,-76.43161,,Hispanic,convertible,0.25,0,4,0,0,0,2,0,4,37,4,25,22,39,4,16,33
Fans,Arizona Cardinals,NFL,Monmouth,Lynn Center,Lynn Center,0,61262,41.285461,-90.319658,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Montgomeryville,Montgomeryville,Montgomeryville,0,18936,40.24733,-75.24379,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Mount Airy,Mount Airy,Mount Airy,0,21771,39.407252,-77.214087,,Hispanic,convertible,0.25,22,0,0,0,0,3,0,11,12,7,12,20,0,14,23,25
Fans,Arizona Cardinals,NFL,Mount Carmel,Mount Carmel,Mount Carmel,0,17851,40.803636,-76.428612,,Hispanic,convertible,0.25,0,1,0,0,0,0,0,0,0,0,4,6,3,0,0,0
Fans,Arizona Cardinals,NFL,Mountain Iron,Mountain Iron,Mountain Iron,0,55768,47.454993,-92.686192,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,Muskogee,Muskogee,Muskogee,0,74401,35.70582,-95.50025,,Hispanic,convertible,0.25,2,0,0,0,0,0,9,0,0,1,2,10,4,0,3,2
Fans,Arizona Cardinals,NFL,Myrtle Grove,Wilmington,Wilmington,0,28409,34.13637,-77.862667,,Hispanic,convertible,0.25,7,0,0,0,0,0,2,0,0,11,10,0,15,0,16,15
Fans,Arizona Cardinals,NFL,Nacogdoches,Nacogdoches,Nacogdoches,0,75961,31.558383,-94.504452,,Hispanic,convertible,0.25,20,15,6,4,22,14,0,4,6,22,20,16,0,0,15,4
Fans,Arizona Cardinals,NFL,Naugatuck,Naugatuck,Naugatuck,0,6770,41.491016,-73.052965,,Hispanic,convertible,0.25,15,15,30,20,3,13,5,35,30,18,12,76,40,48,40,30
Fans,Arizona Cardinals,NFL,New River,New River,New River,50,85087,33.924909,-112.127494,,Hispanic,avid,0.25,0,0,0,0,0,0,0,4,12,8,0,12,0,7,2,1
Fans,Arizona Cardinals,NFL,Niagara Falls,Niagara Falls,Niagara Falls,0,14301,43.095821,-79.040407,,Hispanic,convertible,0.25,5,13,5,9,0,6,0,1,0,18,0,1,6,0,0,0
Fans,Arizona Cardinals,NFL,Niverville,Niverville,Niverville,0,12130,42.439983,-73.666343,,Hispanic,convertible,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Cardinals,NFL,North Auburn,Auburn,Auburn,0,95602,39.014933,-121.07047,,Hispanic,convertible,0.25,4,0,3,6,14,9,16,5,0,3,30,19,43,4,16,18
