dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,Intensity Score,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Oklahoma City Thunder,NBA,Olive Branch,Olive Branch,Olive Branch,38654,0,34.921172,-89.869062,Native American,convertible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Ottawa,Ottawa,Ottawa,45875,0,41.019657,-84.111533,Native American,convertible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Owasso,Owasso,Owasso,74055,0,36.26954,-95.85471,Native American,convertible,0,1,2,2,3,2,1,3,0,3,7,10,10,4,6,7
Fans,Oklahoma City Thunder,NBA,Ozark,Ozark,Ozark,65721,0,37.02089,-93.20602,Native American,convertible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Palm Coast,Palm Coast,Palm Coast,32137,0,29.564391,-81.201389,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Parkway-South Sacramento,Sacramento,Sacramento,95823,0,38.481354,-121.442071,Native American,convertible,0,0,0,1,1,1,1,0,0,1,2,0,3,1,0,0
Fans,Oklahoma City Thunder,NBA,Pauls Valley,Pauls Valley,Pauls Valley,73075,0,34.759696,-97.308819,Native American,convertible,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Pettit,Park Hill,Park Hill,74451,0,35.727468,-94.997651,Native American,convertible,0,0,0,3,3,1,1,4,0,1,4,4,0,1,0,0
Fans,Oklahoma City Thunder,NBA,Piedmont,Piedmont,Piedmont,73078,0,35.653019,-97.753948,Native American,convertible,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Plymouth,Plymouth,Plymouth,2360,0,41.886207,-70.638717,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Ponca City,Ponca City,Ponca City,74601,36,36.736868,-97.18908,Native American,casual,3,2,3,1,1,1,1,2,2,4,3,2,2,1,1,1
Fans,Oklahoma City Thunder,NBA,Pretty Prairie,Pretty Prairie,Pretty Prairie,67570,0,37.813853,-97.99759,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Pueblo West,Pueblo,Pueblo,81007,0,38.387004,-104.779156,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Oklahoma City Thunder,NBA,Raytown,Kansas City,Kansas City,64133,0,39.032319,-94.469977,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Red Wing,Red Wing,Red Wing,55066,0,44.521909,-92.537774,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Fans,Oklahoma City Thunder,NBA,Rio Rancho,Rio Rancho,Rio Rancho,87124,0,35.268498,-106.783682,Native American,convertible,0,0,0,1,0,2,0,0,2,7,1,3,6,0,1,2
Fans,Oklahoma City Thunder,NBA,Rockwall,Rockwall,Rockwall,75032,6,32.886,-96.409502,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Rogers,Rogers,Rogers,55374,13,45.168896,-93.574586,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Fans,Oklahoma City Thunder,NBA,Roseville,Roseville,Roseville,43777,0,39.821869,-82.039389,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Roseville,Roseville,Roseville,43777,0,39.821869,-82.039389,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Saint Jacob,Saint Jacob,Saint Jacob,62281,0,38.705928,-89.792463,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Sand Springs,Sand Springs,Sand Springs,74063,16,36.118535,-96.186776,Native American,casual,3,3,1,2,3,1,1,1,1,4,6,4,4,2,2,0
Fans,Oklahoma City Thunder,NBA,Sapulpa,Sapulpa,Sapulpa,74066,15,35.982642,-96.163955,Native American,casual,1,4,3,2,5,4,2,2,2,2,6,5,7,3,4,5
Fans,Oklahoma City Thunder,NBA,Savanna,Savonburg,Savonburg,66772,33,37.768978,-95.24453,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Scraper,Commerce,Commerce,74339,0,36.9334,-94.87301,Native American,convertible,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Seminole,Seminole,Seminole,33772,0,27.846601,-82.795385,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Shawnee,Shawnee,Shawnee,74801,27,35.295843,-96.960092,Native American,casual,9,3,2,2,6,3,1,5,1,2,6,6,1,4,1,1
Fans,Oklahoma City Thunder,NBA,Sheffield,Sheffield Lake,Sheffield Lake,44054,0,41.463541,-82.089769,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Southlake,Southlake,Southlake,76092,0,32.948474,-97.152368,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Spencer,Spencer,Spencer,73084,0,35.49867,-97.38226,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Sperry,Sperry,Sperry,74073,0,36.298452,-95.951622,Native American,convertible,0,0,0,0,0,1,1,0,0,0,2,2,1,0,1,0
Fans,Oklahoma City Thunder,NBA,Springdale,Springdale,Springdale,15144,7,40.5409,-79.78394,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Stafford,Stafford,Stafford,77477,0,29.62431,-95.567968,Native American,convertible,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
Fans,Oklahoma City Thunder,NBA,Stafford Township,Manahawkin,Manahawkin,8050,0,39.690695,-74.248812,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Stillwater,Stillwater,Stillwater,17878,15,41.14897,-76.36577,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Sylvania,Sylvania,Sylvania,43560,0,41.6929,-83.727737,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Terrell,Terrell,Terrell,75160,0,32.758408,-96.301323,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,The Colony,The Colony,The Colony,75056,4,33.077136,-96.901605,Native American,convertible,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0
Fans,Oklahoma City Thunder,NBA,Trussville,Trussville,Trussville,35173,0,33.646334,-86.58589,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Tulsa,Tulsa,Tulsa,74103,18,36.155392,-95.994424,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Turner,Turner,Turner,4282,0,44.265473,-70.254155,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Tuttle,Tuttle,Tuttle,73089,27,35.29089,-97.81227,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
Fans,Oklahoma City Thunder,NBA,Twin Falls,Twin Falls,Twin Falls,83301,0,42.400555,-114.524876,Native American,convertible,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
Fans,Oklahoma City Thunder,NBA,Van Buren,Van Buren,Van Buren,72956,0,35.496491,-94.299086,Native American,convertible,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Vinita,Vinita,Vinita,74301,0,36.723649,-95.197639,Native American,convertible,3,1,2,1,2,1,3,3,3,3,5,5,3,1,2,1
Fans,Oklahoma City Thunder,NBA,Walterboro,Walterboro,Walterboro,29488,0,32.925196,-80.703213,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Waukomis,Waukomis,Waukomis,73773,0,36.241968,-97.911828,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,West Falls Church,Falls Church,Falls Church,22042,0,38.864543,-77.192399,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Fans,Oklahoma City Thunder,NBA,Wichita,Wichita,Wichita,67202,8,37.686189,-97.334713,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Wichita Falls,Wichita Falls,Wichita Falls,76301,6,33.905544,-98.479881,Native American,convertible,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Wood Dale,Wood Dale,Wood Dale,60191,0,41.96336,-87.97896,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Fans,Oklahoma City Thunder,NBA,Woodmore,Suitland,Suitland,20746,0,38.834912,-76.912745,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Oklahoma City Thunder,NBA,Woodward,Woodward,Woodward,73801,0,36.438017,-99.442977,Native American,convertible,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0
Fans,Oklahoma City Thunder,NBA,Yukon,Yukon,Yukon,73099,50,35.521448,-97.770532,Native American,avid,0,1,1,0,0,0,3,1,1,5,7,11,3,2,5,1
Fans,Washington Wizards,NBA,Accokeek,Accokeek,Accokeek,20607,60,38.666071,-76.998396,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Alexandria,Alexandria,Alexandria,22301,25,38.819853,-77.059645,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Annandale,Annandale,Annandale,55302,16,45.218652,-94.105948,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Annapolis,Annapolis,Annapolis,21401,14,38.98775,-76.5528,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Appomattox,Appomattox,Appomattox,24522,0,37.356134,-78.848202,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Arlington,Arlington,Arlington,76001,20,32.635563,-97.148829,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Washington Wizards,NBA,Aspen Hill,Silver Spring,Silver Spring,20906,20,39.083978,-77.061278,Native American,casual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Washington Wizards,NBA,Auburn,Auburn,Auburn,98001,0,47.309496,-122.264469,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Fans,Washington Wizards,NBA,Bailey's Crossroads,Falls Church,Falls Church,22041,10,38.847972,-77.141481,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Fans,Washington Wizards,NBA,Barnesville,Barnesville,Barnesville,20838,0,39.22066,-77.37749,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Belle Haven,Alexandria,Alexandria,22307,10,38.771982,-77.057273,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Wizards,NBA,Bellmawr,Bellmawr,Bellmawr,8031,0,39.866356,-75.09467,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Beltsville,Beltsville,Beltsville,20705,14,39.044858,-76.886795,Native American,casual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Bennsville,Waldorf,Waldorf,20603,32,38.63039,-76.976583,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Washington Wizards,NBA,Berlin,Berlin,Berlin,3570,0,44.512344,-71.194226,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Berryville,Berryville,Berryville,22611,0,39.135711,-77.991926,Native American,convertible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Bethesda,Bethesda,Bethesda,20814,25,39.00452,-77.1046,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Washington Wizards,NBA,Boonsboro,Boonsboro,Boonsboro,21713,0,39.551986,-77.695721,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Bowie,Bowie,Bowie,20715,38,38.982612,-76.74379,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Brandywine,Brandywine,Brandywine,20613,40,38.658807,-76.824293,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Brookside,Newark,Newark,19713,0,39.665662,-75.719349,Native American,convertible,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Fans,Washington Wizards,NBA,Bryans Road,Bryans Road,Bryans Road,20616,0,38.636227,-77.084649,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Bull Run,Manassas,Manassas,20109,18,38.793641,-77.531024,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Bunker Hill,Bunker Hill,Bunker Hill,25413,0,39.33343,-78.05444,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Burke,Burke,Burke,22015,14,38.785864,-77.286156,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Camden,Camden,Camden,8101,0,39.80237,-74.938259,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Camp Springs,Suitland,Suitland,20746,60,38.834912,-76.912745,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Catharpin,Catharpin,Catharpin,20143,20,38.85428,-77.57194,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Centreville,Centreville,Centreville,20120,15,38.84479,-77.46701,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Chantilly,Chantilly,Chantilly,20151,17,38.88668,-77.44566,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Cheltenham,Cheltenham,Cheltenham,20623,0,38.745514,-76.840572,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Chesapeake Beach,Chesapeake Beach,Chesapeake Beach,20732,0,38.68623,-76.53468,Native American,convertible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Cheverly,Hyattsville,Hyattsville,20785,28,38.922261,-76.875494,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Washington Wizards,NBA,Chevy Chase,Chevy Chase,Chevy Chase,20815,22,38.983759,-77.079449,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Wizards,NBA,Chicago Ridge,Chicago Ridge,Chicago Ridge,60415,0,41.70142,-87.77922,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Chillum,Hyattsville,Hyattsville,20782,27,38.965814,-76.966259,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Washington Wizards,NBA,Clarksburg,Clarksburg,Clarksburg,20871,26,39.23872,-77.27943,Native American,casual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Claypool Hill,Cedar Bluff,Cedar Bluff,24609,0,37.009747,-81.808041,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Clinton,Clinton,Clinton,13323,59,43.036697,-75.382414,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Colesville,Silver Spring,Silver Spring,20904,24,39.066844,-76.996866,Native American,casual,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Fans,Washington Wizards,NBA,College Park,College Park,College Park,20740,22,39.002867,-76.931652,Native American,casual,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Colmar Manor,Brentwood,Brentwood,20722,0,38.94317,-76.95664,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Washington Wizards,NBA,Columbia,Columbia,Columbia,29201,18,33.987454,-81.024864,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Compton,Compton,Compton,90220,0,33.874815,-118.240208,Native American,convertible,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
Fans,Washington Wizards,NBA,Coral Hills,Capitol Heights,Capitol Heights,20743,43,38.889711,-76.892544,Native American,avid,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Washington Wizards,NBA,Courtland,Courtland,Courtland,56021,0,44.265888,-94.272911,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Daleville,Daleville,Daleville,36322,0,31.272415,-85.705129,Native American,convertible,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Damascus,Damascus,Damascus,20872,9,39.285477,-77.215203,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Deale,Deale,Deale,20751,0,38.79301,-76.5428,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Dumbarton,Richmond,Richmond,23227,0,37.611292,-77.438188,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
Fans,Washington Wizards,NBA,Dumfries,Dumfries,Dumfries,22025,42,38.592418,-77.346866,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Dundalk,Dundalk,Dundalk,21222,15,39.2666,-76.49647,Native American,casual,0,3,0,0,0,1,0,2,0,1,1,2,0,0,0,0
Fans,Washington Wizards,NBA,Dunkirk,Dunkirk,Dunkirk,20754,61,38.7156,-76.67297,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Dunn Loring,Dunn Loring,Dunn Loring,22027,55,38.895078,-77.221453,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,East Highland Park,Richmond,Richmond,23222,20,37.568861,-77.428004,Native American,casual,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,East Point,Atlanta,Atlanta,30344,0,33.691858,-84.448027,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,East Riverdale,Riverdale,Riverdale,20737,29,38.963206,-76.917795,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Washington Wizards,NBA,Easton,Easton,Easton,21601,9,38.800714,-76.051486,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Wizards,NBA,Edgewater,Edgewater,Edgewater,21037,0,38.95706,-76.54996,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Elkridge,Elkridge,Elkridge,21075,17,39.205756,-76.753093,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Emporia,Emporia,Emporia,23847,0,36.694745,-77.535517,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Englewood,Englewood,Englewood,34223,0,26.982666,-82.3542,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Fairfax,Fairfax,Fairfax,22030,16,38.853231,-77.305097,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Fans,Washington Wizards,NBA,Fairfax Station,Fairfax Station,Fairfax Station,22039,22,38.759329,-77.311588,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Fairland,Silver Spring,Silver Spring,20904,20,39.066844,-76.996866,Native American,casual,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Fans,Washington Wizards,NBA,Fairmount,Cornelius,Cornelius,28031,0,35.473286,-80.872585,Native American,convertible,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Falmouth,Falmouth,Falmouth,2540,20,41.57419,-70.628285,Native American,casual,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Felton,Felton,Felton,95018,0,37.04127,-122.07551,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Fishersville,Fishersville,Fishersville,22939,0,38.096364,-78.99295,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Forestville,District Heights,District Heights,20747,43,38.851262,-76.885744,Native American,avid,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
Fans,Washington Wizards,NBA,Fort Washington,Fort Washington,Fort Washington,20744,49,38.757114,-76.977596,Native American,avid,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0
Fans,Washington Wizards,NBA,Frederick,Frederick,Frederick,21701,16,39.443551,-77.33294,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Wizards,NBA,Fredericksburg,Fredericksburg,Fredericksburg,22401,19,38.295135,-77.483689,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Wizards,NBA,Friendly,Friendly,Friendly,26146,19,39.496137,-81.057241,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Fruitland,Fruitland,Fruitland,21826,0,38.320318,-75.620806,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Washington Wizards,NBA,Fulton,Fulton,Fulton,13069,0,43.32285,-76.41716,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Gaithersburg,Gaithersburg,Gaithersburg,20877,20,39.139336,-77.182953,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Wizards,NBA,Glenarden,Lanham,Lanham,20706,50,38.96076,-76.856135,Native American,avid,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Fans,Washington Wizards,NBA,Glenn Dale,Glenn Dale,Glenn Dale,20769,17,38.98346,-76.811392,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Glyndon,Glyndon,Glyndon,21071,8,39.47649,-76.81581,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Goddard,Goddard,Goddard,67052,23,37.663432,-97.579616,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Golden Beach,Mechanicsville,Mechanicsville,20659,0,38.4429,-76.74385,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Great Falls,Great Falls,Great Falls,59401,27,47.511219,-111.2755,Native American,casual,4,1,2,1,1,0,2,0,1,0,0,0,0,0,0,1
Fans,Washington Wizards,NBA,Great Mills,Great Mills,Great Mills,20634,0,38.23679,-76.49718,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Greater Landover,Hyattsville,Hyattsville,20785,45,38.922261,-76.875494,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Washington Wizards,NBA,Green Valley,Green Valley,Green Valley,85614,0,31.838223,-110.955483,Native American,convertible,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Fans,Washington Wizards,NBA,Greenbelt,Greenbelt,Greenbelt,20770,19,38.995909,-76.880966,Native American,casual,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Fans,Washington Wizards,NBA,Halfway,Williamsport,Williamsport,21795,0,39.589123,-77.826258,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Harwood,Harwood,Harwood,20776,0,38.86539,-76.61996,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Highland,Highland Park,Highland Park,60035,0,42.187424,-87.811865,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Hillcrest Heights,Suitland,Suitland,20746,66,38.834912,-76.912745,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Hollywood,Hollywood,Hollywood,20636,17,38.342437,-76.569163,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Hughesville,Hughesville,Hughesville,20637,57,38.520572,-76.781313,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Huntingtown,Huntingtown,Huntingtown,20639,26,38.61166,-76.61865,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Wizards,NBA,Hyattsville,Hyattsville,Hyattsville,20781,17,38.95286,-76.946296,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Wizards,NBA,Hybla Valley,Alexandria,Alexandria,22306,33,38.756803,-77.09147,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
