dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,San Francisco Giants,MLB,Hidden Valley Lake,Hermitage,Hermitage,16148,41.221984,-80.438887,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Hillsborough,Hillsborough,Hillsborough,27278,36.077432,-79.085469,20,Convertible,Native American,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Hollister,Hollister,Hollister,95023,36.828078,-121.3924,52,Casual,Native American,0,0,0,0,1,0,0,0,0,4,3,1,0,2,4,1
Fans,San Francisco Giants,MLB,Hydesville,Follansbee,Follansbee,26037,40.335218,-80.570953,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Incline Village,Follansbee,Follansbee,26037,40.335218,-80.570953,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Indian Hills,Indian Hills,Indian Hills,80454,39.62797,-105.24994,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Itasca,Itasca,Elk Grove Village,60143,41.97503,-88.00729,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Junction,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,King City,King City,King City,93930,36.201898,-121.05232,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Fans,San Francisco Giants,MLB,Kingsburg,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,98,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Kingsbury,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Kirkwood,Saint Louis,Saint Louis,63122,38.578052,-90.42563,4,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Klamath Falls,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lackawanna,Buffalo,Buffalo,14218,42.814558,-78.807754,0,Convertible,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lake Wildwood,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lake of the Pines,Auburn,Auburn,95602,39.014933,-121.07047,59,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lakeport,Lakeport,Lakeport,95453,39.05345,-122.919291,42,Casual,Native American,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1
Fans,San Francisco Giants,MLB,Le Grand,Le Grand,Le Grand,95333,37.264851,-120.231843,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Leeds,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,0,Convertible,Native American,0,0,0,3,0,0,1,0,1,2,0,1,1,0,0,0
Fans,San Francisco Giants,MLB,Lemoore Station,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,21,Convertible,Native American,0,0,0,3,0,0,1,0,1,2,0,1,1,0,0,0
Fans,San Francisco Giants,MLB,Lennox,Inglewood,Lennox,90304,33.937887,-118.358559,0,Convertible,Native American,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1
Fans,San Francisco Giants,MLB,Lincoln,Lincoln,Lincoln,68508,40.818272,-96.703937,33,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lincoln Village,Columbus,Columbus,43228,39.966378,-83.125661,29,Casual,Native American,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Fans,San Francisco Giants,MLB,Linda,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,31,Casual,Native American,0,0,0,3,0,0,1,0,1,2,0,1,1,0,0,0
Fans,San Francisco Giants,MLB,Live Oak,Live Oak,Live Oak,95953,39.236141,-121.767177,46,Casual,Native American,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
Fans,San Francisco Giants,MLB,Livingston,Livingston,Livingston,38570,36.38519,-85.329392,26,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Lodi,Lodi,Lodi,7644,40.878349,-74.081335,37,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Los Banos,Los Banos,Los Banos,93635,37.103768,-120.847479,52,Casual,Native American,0,1,1,0,1,1,0,0,1,0,3,6,1,3,0,3
Fans,San Francisco Giants,MLB,Lucas Valley-Marinwood,San Rafael,San Rafael,94903,38.033922,-122.58549,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Fans,San Francisco Giants,MLB,Madera Acres,Mc Kinney,Mc Kinney,75069,33.179994,-96.586856,21,Convertible,Native American,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Makakilo,Madisonville,Madisonville,77864,30.970828,-95.890751,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Manteca,Manteca,Manteca,95336,37.807297,-121.177601,35,Casual,Native American,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
Fans,San Francisco Giants,MLB,McKinleyville,Madisonville,Madisonville,77864,30.970828,-95.890751,26,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Mill Valley,Milam,Milam,75959,31.512307,-93.861732,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Modesto,Modesto,Modesto,95350,37.669463,-121.016796,32,Casual,Native American,0,0,0,1,0,3,1,2,0,2,0,3,1,0,0,0
Fans,San Francisco Giants,MLB,Montague,Milam,Milam,75959,31.512307,-93.861732,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Montara,Milam,Milam,75959,31.512307,-93.861732,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Monte Sereno,Los Gatos,Los Gatos,95030,37.222788,-121.983274,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Monterey,Milam,Milam,75959,31.512307,-93.861732,30,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Montgomeryville,Montgomeryville,Montgomeryville,18936,40.24733,-75.24379,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Morada,Stockton,Stockton,95212,38.037321,-121.216156,69,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Fans,San Francisco Giants,MLB,Morrow,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,Native American,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,San Francisco Giants,MLB,Moss Landing,Moss Landing,Moss Landing,95039,36.797555,-121.76066,51,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,San Francisco Giants,MLB,Mount Plymouth,Sorrento,Sorrento,32776,28.831447,-81.505121,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Mount Shasta,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,Native American,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,San Francisco Giants,MLB,Nanticoke,Nanticoke,Nanticoke,18634,41.20536,-76.00492,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,North Auburn,Nolanville,Nolanville,76559,31.07879,-97.60557,49,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Novato,Novato,Novato,94945,38.134068,-122.52719,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,36,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Oakley,Oakley,Oakley,94561,37.996516,-121.68972,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0
Fans,San Francisco Giants,MLB,Olivehurst,Olivehurst,Olivehurst,95961,39.07869,-121.5478,21,Convertible,Native American,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0
Fans,San Francisco Giants,MLB,Olympia,Nolanville,Nolanville,76559,31.07879,-97.60557,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Orangevale,Orangevale,Orangevale,95662,38.687103,-121.225369,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Fans,San Francisco Giants,MLB,Oroville East,Nolanville,Nolanville,76559,31.07879,-97.60557,40,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Pacific Grove,Pacific Grove,Pacific Grove,93950,36.61774,-121.91662,36,Casual,Native American,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Fans,San Francisco Giants,MLB,Pacifica,Pacifica,Pacifica,94044,37.616774,-122.480015,60,Avid,Native American,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0
Fans,San Francisco Giants,MLB,Park Layne,New Carlisle,New Carlisle,45344,39.959249,-83.986855,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Parlier,Palo Pinto,Palo Pinto,76484,32.76735,-98.29866,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Penngrove,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Phoenix Lake-Cedar Ridge,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Pleasant Grove,Zanesville,Zanesville,43701,39.927415,-82.004058,0,Convertible,Native American,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Pleasant Hill,Des Moines,Des Moines,50327,41.58232,-93.5019,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Port Deposit,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Portola Valley,Pecos,Pecos,79772,31.446678,-103.57906,17,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Pottsboro,Pottsboro,Pottsboro,75076,33.817503,-96.676191,0,Convertible,Native American,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Powell,Powell,Powell,43065,40.183405,-83.091235,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Redding,Pecos,Pecos,79772,31.446678,-103.57906,32,Casual,Native American,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Redwood,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,San Francisco Giants,MLB,Rio del Mar,Burleson,Burleson,76028,32.492683,-97.264359,43,Casual,Native American,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
Fans,San Francisco Giants,MLB,Rocklin,Rio Vista,Rio Vista,94571,38.209069,-121.777874,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Rodeo,Rialto,Rialto,92376,34.111606,-117.377406,34,Casual,Native American,0,0,0,1,0,0,1,3,2,1,2,0,2,1,1,1
Fans,San Francisco Giants,MLB,Rohnert Park,Rialto,Rialto,92376,34.111606,-117.377406,46,Casual,Native American,0,0,0,1,0,0,1,3,2,1,2,0,2,1,1,1
Fans,San Francisco Giants,MLB,Roseburg North,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,Native American,0,0,0,1,0,0,1,3,2,1,2,0,2,1,1,1
Fans,San Francisco Giants,MLB,Roseville,Roseville,Roseville,43777,39.821869,-82.039389,30,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Saint Helena,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,Native American,0,0,0,1,0,0,1,3,2,1,2,0,2,1,1,1
Fans,San Francisco Giants,MLB,Salida,Salida,Salida,95368,37.71553,-121.08695,41,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Fans,San Francisco Giants,MLB,San Bruno,San Bruno,San Bruno,94066,37.623159,-122.436034,60,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,San Francisco Giants,MLB,San Carlos,San Carlos,San Carlos,94070,37.496461,-122.272556,35,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,San Francisco,Rialto,Rialto,92376,34.111606,-117.377406,34,Casual,Native American,0,0,0,1,0,0,1,3,2,1,2,0,2,1,1,1
Fans,San Francisco Giants,MLB,San Rafael,San Rafael,San Rafael,94901,37.970948,-122.504286,35,Casual,Native American,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,1
Fans,San Francisco Giants,MLB,Santa Rosa,Santa Rosa,Santa Rosa,95401,38.450412,-122.783159,36,Casual,Native American,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Fans,San Francisco Giants,MLB,Santa Venetia,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,Native American,0,0,0,1,0,0,1,3,2,1,2,0,2,1,1,1
Fans,San Francisco Giants,MLB,Sausalito,Rialto,Rialto,92376,34.111606,-117.377406,38,Casual,Native American,0,0,0,1,0,0,1,3,2,1,2,0,2,1,1,1
Fans,San Francisco Giants,MLB,Scotts Valley,Scotts Valley,Scotts Valley,95066,37.071387,-122.006276,36,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Scottsville,Scottsville,Scottsville,14546,43.04471,-77.772652,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Sebastopol,Seaboard,Seaboard,27876,36.490454,-77.442173,38,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Shady Cove,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Shafter,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Silver Springs,Silver Springs,Silver Springs,34488,29.263549,-81.95316,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Soledad,Seaboard,Seaboard,27876,36.490454,-77.442173,43,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Soulsbyville,Solvang,Solvang,93463,34.648841,-120.170111,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,South Lake Tahoe,South Lake Tahoe,South Lake Tahoe,96150,38.927507,-120.039632,22,Convertible,Native American,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
Fans,San Francisco Giants,MLB,South Oroville,Solvang,Solvang,93463,34.648841,-120.170111,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,South San Francisco,South San Francisco,South San Francisco,94080,37.657443,-122.423483,45,Casual,Native American,0,0,0,0,0,1,0,0,0,0,0,1,1,1,5,1
Fans,San Francisco Giants,MLB,South Willard,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Native American,0,0,6,0,1,0,1,0,0,1,3,2,1,0,3,1
Fans,San Francisco Giants,MLB,Spanish Springs,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Native American,0,0,6,0,1,0,1,0,0,1,3,2,1,0,3,1
Fans,San Francisco Giants,MLB,Sparks,Sparks,Sparks,89431,39.540398,-119.749111,21,Convertible,Native American,0,1,0,0,6,1,1,0,1,0,0,1,6,0,1,1
Fans,San Francisco Giants,MLB,Splendora,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Native American,0,0,6,0,1,0,1,0,0,1,3,2,1,0,3,1
Fans,San Francisco Giants,MLB,Stinson Beach,State Center,State Center,50247,42.02551,-93.144785,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Suisun City,Suisun City,Suisun City,94585,38.195385,-121.994935,21,Convertible,Native American,0,0,0,3,0,2,0,0,0,0,0,3,1,0,0,0
Fans,San Francisco Giants,MLB,Sun City West,Sun City West,Sun City West,85375,33.685809,-112.366168,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Sun Valley,Sun Valley,Sun Valley,89433,39.6106,-119.77641,0,Convertible,Native American,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0
Fans,San Francisco Giants,MLB,Tremonton,Three Oaks,Three Oaks,49128,41.827553,-86.600498,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Turlock,Turlock,Turlock,95380,37.474396,-120.875918,44,Casual,Native American,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Fans,San Francisco Giants,MLB,Ukiah,Tulare,Tulare,93274,36.133527,-119.299856,26,Convertible,Native American,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
Fans,San Francisco Giants,MLB,Unicoi,Unicoi,Unicoi,37692,36.201952,-82.316667,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Upper Lake,Tulare,Tulare,93274,36.133527,-119.299856,0,Convertible,Native American,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
Fans,San Francisco Giants,MLB,Vacaville,Vacaville,Vacaville,95687,38.333133,-121.920151,36,Casual,Native American,0,3,0,0,0,1,0,0,0,0,0,0,2,2,2,0
Fans,San Francisco Giants,MLB,Vader,Tulare,Tulare,93274,36.133527,-119.299856,0,Convertible,Native American,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
Fans,San Francisco Giants,MLB,Valinda,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Native American,0,0,6,0,1,0,1,0,0,1,3,2,1,0,3,1
Fans,San Francisco Giants,MLB,Vallejo,La Puente,La Puente,91744,34.031415,-117.93647,35,Casual,Native American,0,0,6,0,1,0,1,0,0,1,3,2,1,0,3,1
Fans,San Francisco Giants,MLB,Valley Springs,La Puente,La Puente,91744,34.031415,-117.93647,65,Avid,Native American,0,0,6,0,1,0,1,0,0,1,3,2,1,0,3,1
Fans,San Francisco Giants,MLB,Visalia,Visalia,Visalia,93277,36.303793,-119.375646,31,Casual,Native American,1,0,0,0,0,0,0,1,0,2,0,1,2,4,0,1
Fans,San Francisco Giants,MLB,Wailea-Makena,Kihei,Kihei,96753,20.76591,-156.44923,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
Fans,San Francisco Giants,MLB,Watsonville,Watonga,Watonga,73772,35.84477,-98.41313,34,Casual,Native American,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0
Fans,San Francisco Giants,MLB,West Frankfort,West Frankfort,West Frankfort,62896,37.89783,-88.93146,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,West Modesto,Modesto,Modesto,95351,37.623601,-120.996324,25,Convertible,Native American,0,0,1,0,0,2,2,1,1,0,1,0,1,0,2,0
Fans,San Francisco Giants,MLB,West Sacramento,Los Angeles,Athens,90044,33.938108,-118.285706,25,Convertible,Native American,1,0,0,0,2,3,0,1,1,3,2,1,1,0,0,1
Fans,San Francisco Giants,MLB,Willows,Los Angeles,Athens,90044,33.938108,-118.285706,0,Convertible,Native American,1,0,0,0,2,3,0,1,1,3,2,1,1,0,0,1
Fans,San Francisco Giants,MLB,Wilton,Wilton,Wilton,6897,41.209695,-73.439165,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Windsor,Windsor,Windsor,5089,43.5181,-72.418059,66,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Winters,Los Angeles,Athens,90044,33.938108,-118.285706,99,Avid,Native American,1,0,0,0,2,3,0,1,1,3,2,1,1,0,0,1
Fans,San Francisco Giants,MLB,Woodbridge,Los Angeles,Athens,90044,33.938108,-118.285706,0,Convertible,Native American,1,0,0,0,2,3,0,1,1,3,2,1,1,0,0,1
Fans,San Francisco Giants,MLB,Woodinville,Woodinville,Woodinville,98072,47.740741,-122.090874,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Woodside,Redwood City,Redwood City,94061,37.462158,-122.235639,26,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2
Fans,San Francisco Giants,MLB,Yuba City,Yuba City,Yuba City,95991,39.048854,-121.612481,37,Casual,Native American,0,1,1,0,1,0,1,1,1,0,4,2,0,0,0,0
Fans,Texas Rangers,MLB,Alice Acres,Algona,Algona,50511,43.109313,-94.166994,17,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Alvarado,Alvarado,Alvarado,76009,32.421034,-97.196279,68,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Texas Rangers,MLB,Andrews,Andrews,Andrews,79714,32.370377,-102.523255,25,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Annetta South,Aledo,Aledo,76008,32.69596,-97.60225,70,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Arlington,Arlington,Arlington,76001,32.635563,-97.148829,69,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Fans,Texas Rangers,MLB,Artesia,Amery,Amery,54001,45.348566,-92.401379,6,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Athens,Athens,Athens,45701,39.339279,-82.013803,61,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Azle,Azle,Azle,76020,32.909715,-97.526302,82,Avid,Native American,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Baird,Baird,Baird,79504,32.322053,-99.335495,83,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Bartonville,Argyle,Argyle,76226,33.12123,-97.18335,49,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Beach City,Baytown,Baytown,77523,29.66217,-94.88992,10,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Bedford,Bedford,Bedford,3110,42.93743,-71.535515,53,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Benbrook,Fort Worth,Fort Worth,76109,32.70065,-97.386965,73,Avid,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Blossom,Bennett,Bennett,80102,39.869384,-104.458336,75,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Blue Ridge,Blue Ridge,Blue Ridge,75424,33.318638,-96.396186,57,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Bonham,Bonham,Bonham,75418,33.527267,-96.172998,50,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Brashear,Brashear,Brashear,75420,33.11873,-95.73357,66,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Briar,Bennett,Bennett,80102,39.869384,-104.458336,54,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Bridgeport,Bridgeport,Bridgeport,13030,43.165372,-75.993896,50,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Brownsboro,Bennett,Bennett,80102,39.869384,-104.458336,52,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Bullard,Bullard,Bullard,75757,32.13988,-95.32023,41,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Texas Rangers,MLB,Burkburnett,Burkburnett,Burkburnett,76354,34.048087,-98.600475,41,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Texas Rangers,MLB,Caddo Mills,Caddo Mills,Caddo Mills,75135,33.076823,-96.219803,49,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
