dCategory,Team,League,City,City Alt.,Neighborhood,Intensity,zipcode,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Atlanta Falcons,NFL,Monticello,Monticello,Monticello,89,32344,30.504216,-83.843279,Black,avid,57,54,21,34,20,9,21,22,25,18,42,41,5,11,7,0
Fans,Atlanta Falcons,NFL,Moreland,Moreland,Moreland,100,30259,33.276279,-84.738721,Black,avid,0,0,0,0,0,0,0,0,0,5,3,5,1,0,2,2
Fans,Atlanta Falcons,NFL,Morrow,Morrow,Morrow,66,30260,33.58016,-84.326757,Black,avid,155,48,79,98,38,52,36,7,91,98,135,184,92,74,61,14
Fans,Atlanta Falcons,NFL,Moscow,Bingham,Bingham,0,4920,45.05916,-69.87349,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Mountain Park,Stone Mountain,Stone Mountain,41,30087,33.805871,-84.126928,Black,casual,54,3,44,40,94,40,41,57,40,148,216,311,278,181,222,188
Fans,Atlanta Falcons,NFL,Mountain View,Mountain View,Mountain View,27,94035,37.189396,-121.705327,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Fans,Atlanta Falcons,NFL,Murphy Village,North Augusta,North Augusta,20,29841,33.526407,-81.939337,Black,casual,53,102,42,34,43,22,12,7,18,40,74,75,35,45,39,41
Fans,Atlanta Falcons,NFL,Nelson,Nelson,Nelson,0,30151,34.242944,-84.458326,Black,convertible,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
Fans,Atlanta Falcons,NFL,Newnan,Newnan,Newnan,36,30263,33.369595,-84.819397,Black,casual,83,94,42,83,61,28,144,109,31,89,91,273,89,10,64,44
Fans,Atlanta Falcons,NFL,Nicholson,Nicholson,Nicholson,0,30565,34.113429,-83.474576,Black,convertible,0,0,4,28,0,0,0,0,5,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,North Decatur,Decatur,Decatur,26,30033,33.816452,-84.285772,Black,casual,30,2,7,14,0,0,44,45,14,18,71,49,47,33,31,47
Fans,Atlanta Falcons,NFL,Oakwood,Bedford,Bedford,35,44146,41.389054,-81.536842,Black,casual,106,203,45,62,136,101,82,100,169,179,311,208,196,85,117,37
Fans,Atlanta Falcons,NFL,Osceola,Osceola,Osceola,0,54020,45.283783,-92.535618,Black,convertible,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Atlanta Falcons,NFL,Oxford,Oxford,Oxford,24,13830,42.437881,-75.567327,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Palmetto,Palmetto,Palmetto,35,34220,27.427213,-82.438689,Black,casual,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
Fans,Atlanta Falcons,NFL,Panthersville,Decatur,Decatur,61,30034,33.690757,-84.251171,Black,avid,244,96,191,111,187,140,259,172,164,331,365,483,458,108,269,129
Fans,Atlanta Falcons,NFL,Patterson,Patterson,Patterson,0,12563,41.485285,-73.595066,Black,convertible,0,0,0,0,0,7,2,0,0,9,0,0,3,7,7,2
Fans,Atlanta Falcons,NFL,Peachtree City,Peachtree City,Peachtree City,34,30269,33.395759,-84.568173,Black,casual,43,8,13,6,10,5,0,0,11,7,20,37,39,45,4,66
Fans,Atlanta Falcons,NFL,Pearson,Pearson,Pearson,0,31642,31.340836,-82.853406,Black,convertible,8,10,0,9,12,0,4,5,1,6,3,7,2,3,0,0
Fans,Atlanta Falcons,NFL,Pelham,Pelham,Pelham,0,3076,42.740651,-71.318715,Black,convertible,0,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0
Fans,Atlanta Falcons,NFL,Pendergrass,Pendergrass,Pendergrass,37,30567,34.16233,-83.67795,Black,casual,0,0,0,0,0,12,0,0,0,1,6,1,2,0,1,0
Fans,Atlanta Falcons,NFL,Pinson,Pinson,Pinson,9,35126,33.72988,-86.645081,Black,casual,20,17,17,6,8,5,7,23,7,41,48,68,123,43,46,18
Fans,Atlanta Falcons,NFL,Plainville,Plainville,Plainville,0,2762,42.00427,-71.33283,Black,convertible,0,0,0,0,0,0,0,0,0,55,0,17,0,0,0,0
Fans,Atlanta Falcons,NFL,Plaquemine,Plaquemine,Plaquemine,0,70764,30.215233,-91.267904,Black,convertible,43,75,33,21,23,33,28,29,13,34,95,58,44,12,43,2
Fans,Atlanta Falcons,NFL,Port Wentworth,Savannah,Savannah,28,31407,32.167235,-81.199897,Black,casual,52,5,14,9,30,26,93,21,37,63,35,169,156,37,65,73
Fans,Atlanta Falcons,NFL,Powhatan,Powhatan,Powhatan,6,23139,37.541609,-77.928759,Black,convertible,3,7,0,10,12,29,25,2,18,6,2,13,8,16,0,14
Fans,Atlanta Falcons,NFL,Putney,Putney,Putney,61,31782,31.543065,-84.219594,Black,avid,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
Fans,Atlanta Falcons,NFL,Quitman,Quitman,Quitman,57,31643,30.78944,-83.587777,Black,avid,62,68,68,10,15,22,21,12,10,25,49,30,7,0,0,8
Fans,Atlanta Falcons,NFL,Raoul,Alto,Alto,0,30510,34.444832,-83.571657,Black,convertible,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Redan,Redan,Redan,29,30074,33.891251,-84.07456,Black,casual,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Resaca,Resaca,Resaca,60,30735,34.583318,-84.906803,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
Fans,Atlanta Falcons,NFL,Rex,Rex,Rex,44,28378,34.854316,-79.064165,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Riceboro,Riceboro,Riceboro,0,31323,31.785934,-81.57385,Black,convertible,25,8,2,2,3,8,5,15,7,9,19,6,4,5,0,7
Fans,Atlanta Falcons,NFL,Rincon,Rincon,Rincon,27,31326,32.285205,-81.287526,Black,casual,20,0,4,19,22,5,35,0,15,125,40,34,42,8,44,5
Fans,Atlanta Falcons,NFL,Ringwood,Ringwood,Ringwood,0,7456,41.110445,-74.293271,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0
Fans,Atlanta Falcons,NFL,Riverdale,Riverdale,Riverdale,53,30274,33.555536,-84.397997,Black,avid,245,123,101,164,179,154,113,111,134,244,225,265,288,148,54,28
Fans,Atlanta Falcons,NFL,Robert,Robert,Robert,0,70455,30.5063,-90.34092,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Rock Spring,Rock Spring,Rock Spring,20,30739,34.801819,-85.212809,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Atlanta Falcons,NFL,Rockmart,Rockmart,Rockmart,34,30153,33.993766,-85.091511,Black,casual,61,7,12,12,16,22,22,0,23,53,8,19,0,3,1,0
Fans,Atlanta Falcons,NFL,Russell,Russell,Russell,53,1071,42.177432,-72.864558,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Fans,Atlanta Falcons,NFL,Saint Matthews,Saint Matthews,Saint Matthews,0,29135,33.696732,-80.867833,Black,convertible,50,24,31,22,52,28,12,12,7,16,28,54,12,0,26,0
Fans,Atlanta Falcons,NFL,Sandersville,Sandersville,Sandersville,28,31082,32.974982,-82.840564,Black,casual,87,42,8,57,37,31,17,15,42,36,30,42,15,10,10,0
Fans,Atlanta Falcons,NFL,Sardis,Sardis,Sardis,0,38666,34.358883,-89.930441,Black,convertible,53,76,20,27,10,2,11,10,28,17,29,37,2,2,0,0
Fans,Atlanta Falcons,NFL,Sharpsburg,Sharpsburg,Sharpsburg,30,27878,35.865387,-77.838886,Black,casual,8,4,2,5,8,3,3,0,5,21,4,3,0,0,0,1
Fans,Atlanta Falcons,NFL,Skidaway Island,Savannah,Savannah,24,31411,31.942645,-81.045795,Black,casual,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0
Fans,Atlanta Falcons,NFL,Smiths Station,Smiths,Smiths,13,36877,32.558314,-85.091498,Black,casual,7,0,6,0,7,6,46,13,16,11,22,13,15,3,5,11
Fans,Atlanta Falcons,NFL,Snellville,Snellville,Snellville,31,30039,33.817803,-84.022911,Black,casual,49,36,28,50,37,113,49,83,103,209,226,412,267,375,237,126
Fans,Atlanta Falcons,NFL,Southern Shops,Spartanburg,Spartanburg,7,29316,35.030481,-81.979347,Black,convertible,30,12,32,5,7,3,21,9,19,21,34,85,60,5,32,18
Fans,Atlanta Falcons,NFL,Springfield,Springfield,Springfield,35,62701,39.800698,-89.648801,Black,casual,5,11,0,5,2,2,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Springfield,Springfield,Springfield,4,62701,39.800698,-89.648801,Black,convertible,5,11,0,5,2,2,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Statesboro,Statesboro,Statesboro,22,30458,32.425,-81.784956,Black,casual,168,148,120,143,103,92,60,78,55,110,250,99,69,36,43,0
Fans,Atlanta Falcons,NFL,Stockbridge,Stockbridge,Stockbridge,53,30281,33.549947,-84.207969,Black,avid,98,60,68,166,169,96,131,156,204,540,396,615,426,195,265,148
Fans,Atlanta Falcons,NFL,Stone Mountain,Stone Mountain,Stone Mountain,47,30083,33.797412,-84.197984,Black,casual,234,175,149,284,141,323,180,172,252,380,442,439,264,217,145,83
Fans,Atlanta Falcons,NFL,Temple,Temple,Temple,33,30179,33.73746,-85.026107,Black,casual,0,0,0,0,8,1,0,0,3,0,6,66,42,28,0,0
Fans,Atlanta Falcons,NFL,Thomaston,Thomaston,Thomaston,60,6787,41.658721,-73.098657,Black,avid,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
Fans,Atlanta Falcons,NFL,Thomson,Thomson,Thomson,38,30824,33.494908,-82.513847,Black,casual,55,39,79,20,84,13,31,41,23,100,74,50,22,34,33,7
Fans,Atlanta Falcons,NFL,Tifton,Tifton,Tifton,33,31793,31.462512,-83.593543,Black,casual,0,0,4,8,0,2,0,6,0,8,20,2,38,20,0,0
Fans,Atlanta Falcons,NFL,Trion,Trion,Trion,46,30753,34.54397,-85.31051,Black,casual,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Tucker,Tucker,Tucker,35,30084,33.853945,-84.215369,Black,casual,39,33,23,34,40,43,38,66,33,86,83,128,87,98,54,52
Fans,Atlanta Falcons,NFL,Tybee Island,Tybee Island,Tybee Island,0,31328,32.00593,-80.855322,Black,convertible,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
Fans,Atlanta Falcons,NFL,Unadilla,Unadilla,Unadilla,0,31091,32.219249,-83.731718,Black,convertible,0,2,2,16,3,24,2,10,0,3,5,10,10,0,13,3
Fans,Atlanta Falcons,NFL,Union,Union,Union,12,7083,40.692651,-74.269841,Black,casual,23,11,29,22,10,13,19,4,15,36,106,207,207,206,175,313
Fans,Atlanta Falcons,NFL,Union City,Union City,Union City,58,7087,40.77955,-74.02375,Black,avid,38,36,10,14,38,2,5,13,42,25,75,26,47,24,37,42
Fans,Atlanta Falcons,NFL,Vidalia,Vidalia,Vidalia,33,30474,32.198683,-82.39208,Black,casual,59,43,39,28,25,21,0,7,20,27,46,37,18,0,0,10
Fans,Atlanta Falcons,NFL,Villa Rica,Villa Rica,Villa Rica,40,30180,33.705546,-84.975668,Black,casual,29,20,32,16,52,26,34,13,34,31,95,166,135,106,114,33
Fans,Atlanta Falcons,NFL,Wadmalaw Island,Wadmalaw Island,Wadmalaw Island,0,29487,32.659087,-80.167357,Black,convertible,25,11,2,2,0,17,1,7,11,9,2,16,6,2,0,0
Fans,Atlanta Falcons,NFL,Waleska,Waleska,Waleska,30,30183,34.338605,-84.577601,Black,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0
Fans,Atlanta Falcons,NFL,Walnut Grove,Loganville,Loganville,0,30052,33.876889,-83.896781,Black,convertible,48,26,27,26,43,55,63,64,12,252,218,298,220,229,161,113
Fans,Atlanta Falcons,NFL,Warner Robins,Warner Robins,Warner Robins,30,31088,32.580403,-83.653003,Black,casual,105,21,59,129,53,81,142,92,58,112,189,159,197,138,33,126
Fans,Atlanta Falcons,NFL,Watkinsville,Watkinsville,Watkinsville,29,30677,33.8629,-83.40877,Black,casual,16,1,0,2,4,0,0,0,0,14,14,21,0,1,0,23
Fans,Atlanta Falcons,NFL,Waverly,Waverly,Waverly,0,45690,39.12674,-82.98546,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Falcons,NFL,Winder,Winder,Winder,33,30680,33.987138,-83.698498,Black,casual,47,32,11,19,8,26,9,2,29,28,78,85,49,43,49,12
Fans,Atlanta Falcons,NFL,Woodstock,Woodstock,Woodstock,0,60098,42.320271,-88.462832,Black,convertible,9,10,10,32,0,0,11,0,0,1,0,4,0,0,7,0
Fans,Atlanta Falcons,NFL,Young Harris,Young Harris,Young Harris,0,30582,34.934417,-83.828504,Black,convertible,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Aberdeen,Aberdeen,Aberdeen,12,98520,46.9754,-123.8157,Black,casual,0,0,0,0,0,0,0,0,0,69,11,26,14,0,15,0
Fans,Carolina Panthers,NFL,Albemarle,Albemarle,Albemarle,19,28001,35.319817,-80.253448,Black,casual,72,49,64,31,13,3,10,17,23,19,59,9,21,2,0,0
Fans,Carolina Panthers,NFL,Archdale,High Point,High Point,17,27263,35.935894,-79.93955,Black,casual,23,18,6,4,18,31,7,28,3,68,22,53,6,8,1,0
Fans,Carolina Panthers,NFL,Bakersville,Bakersville,Bakersville,0,28705,36.038317,-82.205783,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Bar Harbor,Bar Harbor,Bar Harbor,0,4609,44.38132,-68.21107,Black,convertible,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Bayshore,Saint Louis,Saint Louis,15,63123,38.547552,-90.324115,Black,casual,3,8,6,7,22,5,12,1,4,1,13,50,20,6,0,1
Fans,Carolina Panthers,NFL,Belmont,Belmont,Belmont,30,3220,43.44536,-71.47785,Black,casual,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Belton,Belton,Belton,7,29627,34.492422,-82.569083,Black,convertible,41,12,27,25,14,10,5,4,1,15,10,40,22,9,6,5
Fans,Carolina Panthers,NFL,Bennettsville,Bennettsville,Bennettsville,24,29512,34.598755,-79.707693,Black,casual,182,97,71,23,19,59,60,38,15,37,85,42,72,8,36,11
Fans,Carolina Panthers,NFL,Benson,Benson,Benson,13,85602,32.035885,-110.262611,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Bermuda Run,Advance,Advance,15,27006,35.945381,-80.448686,Black,casual,3,0,0,0,0,10,0,0,0,0,1,4,0,9,0,0
Fans,Carolina Panthers,NFL,Bessemer City,Bessemer City,Bessemer City,16,28016,35.319564,-81.234751,Black,casual,7,5,7,8,35,9,12,18,0,0,24,2,1,0,0,0
Fans,Carolina Panthers,NFL,Bethlehem,Bethlehem,Bethlehem,31,18015,40.58883,-75.351958,Black,casual,11,33,0,37,0,21,11,18,15,15,0,11,9,7,16,12
Fans,Carolina Panthers,NFL,Biscoe,Biscoe,Biscoe,20,27209,35.35986,-79.77976,Black,casual,0,0,0,0,2,0,0,14,9,0,9,24,0,0,0,0
Fans,Carolina Panthers,NFL,Bogue,Newport,Newport,22,28570,34.766818,-76.878174,Black,casual,12,0,0,0,3,2,0,2,0,0,0,9,4,0,1,0
Fans,Carolina Panthers,NFL,Boiling Springs,Boiling Springs,Boiling Springs,5,17007,40.15922,-77.13908,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Bowman,Bowman,Bowman,0,30624,34.20483,-83.0307,Black,convertible,10,2,1,0,0,2,0,1,12,0,1,0,31,0,0,1
Fans,Carolina Panthers,NFL,Brogden,Goldsboro,Goldsboro,14,27530,35.368277,-78.092871,Black,casual,158,161,118,118,141,69,59,102,55,180,140,198,59,22,29,25
Fans,Carolina Panthers,NFL,Browns Summit,Browns Summit,Browns Summit,10,27214,36.193624,-79.674079,Black,casual,11,17,5,24,37,46,8,8,51,55,17,79,11,10,13,3
Fans,Carolina Panthers,NFL,Buies Creek,Buies Creek,Buies Creek,6,27506,35.420467,-78.713729,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Bunn,Bunn,Bunn,8,27508,35.96099,-78.25361,Black,casual,2,1,7,6,2,1,1,0,3,9,18,0,2,0,0,0
Fans,Carolina Panthers,NFL,Butner,Butner,Butner,0,27509,36.13209,-78.75667,Black,convertible,4,4,8,0,5,0,8,15,3,18,1,31,13,8,5,3
Fans,Carolina Panthers,NFL,Calabash,Calabash,Calabash,0,28467,33.90369,-78.57388,Black,convertible,0,15,0,0,1,4,8,3,0,0,2,0,15,4,0,0
Fans,Carolina Panthers,NFL,Cameron,Cameron,Cameron,9,28326,35.310584,-79.347244,Black,casual,3,12,14,24,18,19,9,5,29,51,33,126,62,21,59,17
Fans,Carolina Panthers,NFL,Campobello,Campobello,Campobello,12,29322,35.11567,-82.15011,Black,casual,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0
Fans,Carolina Panthers,NFL,Candor,Candor,Candor,0,27229,35.264204,-79.800002,Black,convertible,0,16,0,1,0,12,1,8,0,0,0,1,0,2,0,0
Fans,Carolina Panthers,NFL,Carthage,Carthage,Carthage,11,37030,36.276278,-85.95174,Black,casual,0,11,0,9,0,2,0,2,0,1,2,0,0,0,1,1
Fans,Carolina Panthers,NFL,Catawba,Catawba,Catawba,23,28609,35.684978,-81.044672,Black,casual,13,35,0,0,0,6,0,0,0,0,4,1,0,0,0,0
Fans,Carolina Panthers,NFL,Charlotte,Charlotte,Charlotte,19,28202,35.227271,-80.844194,Black,casual,44,45,25,31,51,78,1,0,8,14,29,81,10,26,9,17
Fans,Carolina Panthers,NFL,Chesnee,Chesnee,Chesnee,9,29323,35.14845,-81.86094,Black,casual,17,20,17,5,0,1,4,3,4,16,5,5,0,4,2,0
Fans,Carolina Panthers,NFL,Chester,Chester,Chester,12,23831,37.320744,-77.454311,Black,casual,33,10,27,17,4,47,50,12,4,71,112,200,70,150,92,81
Fans,Carolina Panthers,NFL,Chesterfield,Chesterfield,Chesterfield,25,63017,38.649052,-90.535804,Black,casual,9,2,4,0,17,4,3,6,2,4,2,6,10,8,14,33
Fans,Carolina Panthers,NFL,China Grove,China Grove,China Grove,21,28023,35.571468,-80.596523,Black,casual,40,9,0,13,0,0,0,0,0,5,17,9,4,4,0,0
Fans,Carolina Panthers,NFL,Claypool Hill,Cedar Bluff,Cedar Bluff,0,24609,37.009747,-81.808041,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Clermont,Clermont,Clermont,0,34711,28.584025,-81.779423,Black,convertible,46,0,22,20,69,37,22,14,16,68,44,78,110,27,8,90
Fans,Carolina Panthers,NFL,Cliffside,Cliffside,Cliffside,0,28024,35.241615,-81.775456,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Clinton,Clinton,Clinton,12,13323,43.036697,-75.382414,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Clover,Clover,Clover,15,29710,35.11125,-81.22646,Black,casual,19,13,17,7,16,0,3,14,22,47,36,32,40,40,26,17
Fans,Carolina Panthers,NFL,Como,Como,Como,0,27818,36.491011,-77.031055,Black,convertible,0,0,4,8,4,0,12,3,16,28,4,6,0,0,0,4
Fans,Carolina Panthers,NFL,Concord,Concord,Concord,18,28025,35.371633,-80.562141,Black,casual,59,30,26,62,29,95,40,61,139,52,34,217,29,51,31,34
Fans,Carolina Panthers,NFL,Cornelius,Cornelius,Cornelius,18,28031,35.473286,-80.872585,Black,casual,12,0,4,21,5,0,3,27,5,0,3,25,6,4,0,30
Fans,Carolina Panthers,NFL,Courtland,Courtland,Courtland,0,56021,44.265888,-94.272911,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Cowpens,Cowpens,Cowpens,13,29330,35.04921,-81.83128,Black,casual,0,23,2,8,2,0,0,2,17,2,0,7,0,4,0,0
Fans,Carolina Panthers,NFL,Creedmoor,Creedmoor,Creedmoor,17,27522,36.108089,-78.671974,Black,casual,9,45,28,17,0,10,0,0,0,13,70,36,48,31,7,29
Fans,Carolina Panthers,NFL,Crystal City,Crystal City,Crystal City,0,78839,28.69381,-99.824936,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Dallas,Dallas,Dallas,47,75201,32.781179,-96.790329,Black,casual,48,1,0,31,20,0,0,0,9,19,16,56,42,0,10,17
Fans,Carolina Panthers,NFL,Delta Junction,Delta Junction,Delta Junction,0,99737,64.03778,-145.73222,Black,convertible,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0
Fans,Carolina Panthers,NFL,Denton,Denton,Denton,27,21629,38.859523,-75.835702,Black,casual,0,2,4,0,2,34,3,17,3,12,4,23,3,5,3,0
Fans,Carolina Panthers,NFL,Denver,Denver,Denver,19,17517,40.23315,-76.13717,Black,casual,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,Carolina Panthers,NFL,Detroit Lakes,Detroit Lakes,Detroit Lakes,5,56501,46.834262,-95.746871,Black,convertible,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1
Fans,Carolina Panthers,NFL,Dobson,Dobson,Dobson,15,27017,36.357619,-80.697202,Black,casual,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0
Fans,Carolina Panthers,NFL,East Bend,East Bend,East Bend,26,27018,36.197851,-80.575334,Black,casual,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fans,Carolina Panthers,NFL,East Flat Rock,East Flat Rock,East Flat Rock,18,28726,35.28548,-82.41756,Black,casual,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0
Fans,Carolina Panthers,NFL,Eden,Eden,Eden,18,14057,42.641429,-78.875456,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Edenton,Edenton,Edenton,8,27932,36.135621,-76.580107,Black,casual,61,93,39,22,63,15,11,17,45,59,48,28,33,3,9,0
Fans,Carolina Panthers,NFL,Efland,Efland,Efland,0,27243,36.06984,-79.198764,Black,convertible,0,1,1,1,0,2,0,6,10,0,10,27,1,0,0,1
Fans,Carolina Panthers,NFL,Elgin,Elgin,Elgin,19,60120,42.034492,-88.238396,Black,casual,11,10,12,0,21,9,14,35,8,5,17,34,21,14,4,0
Fans,Carolina Panthers,NFL,Elkin,Elkin,Elkin,15,28621,36.318035,-80.799944,Black,casual,12,7,0,0,0,0,0,16,0,10,5,0,0,0,0,0
Fans,Carolina Panthers,NFL,Enfield,Enfield,Enfield,0,3748,43.630906,-72.116603,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Fairforest,Fairforest,Fairforest,13,29336,34.888237,-81.96902,Black,casual,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Fans,Carolina Panthers,NFL,Farmville,Farmville,Farmville,100,27828,35.59544,-77.58525,Black,avid,84,33,34,13,22,10,14,20,26,14,23,41,0,8,6,0
Fans,Carolina Panthers,NFL,Fearrington,Pittsboro,Pittsboro,5,27312,35.745239,-79.213195,Black,convertible,10,46,47,16,18,10,6,0,37,20,41,30,3,2,8,2
Fans,Carolina Panthers,NFL,Forest City,Forest City,Forest City,20,28043,35.325025,-81.846013,Black,casual,12,39,39,38,24,14,34,23,13,9,24,1,0,24,7,0
Fans,Carolina Panthers,NFL,Fort Mill,Fort Mill,Fort Mill,20,29708,35.050243,-80.990828,Black,casual,0,11,0,5,12,17,8,0,0,27,106,59,39,16,30,39
Fans,Carolina Panthers,NFL,Fountain Inn,Fountain Inn,Fountain Inn,8,29644,34.65781,-82.2441,Black,casual,15,37,48,22,0,4,14,18,4,56,28,99,23,31,7,11
Fans,Carolina Panthers,NFL,Four Oaks,Four Oaks,Four Oaks,16,27524,35.4282,-78.339839,Black,casual,13,7,8,2,8,0,2,6,10,7,13,29,0,2,2,0
Fans,Carolina Panthers,NFL,Gaffney,Gaffney,Gaffney,16,29340,35.00549,-81.63383,Black,casual,91,27,20,17,57,50,15,18,33,17,36,22,16,15,4,5
Fans,Carolina Panthers,NFL,Gastonia,Gastonia,Gastonia,23,28052,35.267916,-81.178725,Black,casual,60,73,102,75,103,59,81,62,103,35,97,145,48,28,40,4
Fans,Carolina Panthers,NFL,Grandfather,Fleetwood,Fleetwood,12,28626,36.330187,-81.508408,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Granite Quarry,Granite Quarry,Granite Quarry,38,28072,35.610921,-80.436124,Black,casual,0,5,0,0,0,0,0,0,0,0,0,4,2,0,0,0
Fans,Carolina Panthers,NFL,Gray Court,Gray Court,Gray Court,14,29645,34.595311,-82.114703,Black,casual,10,29,7,13,8,6,6,22,6,1,26,16,9,7,2,0
Fans,Carolina Panthers,NFL,Great Falls,Great Falls,Great Falls,0,59401,47.511219,-111.2755,Black,convertible,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,Green Cove Springs,Green Cove Springs,Green Cove Springs,0,32043,29.998318,-81.76468,Black,convertible,8,2,14,0,3,9,39,27,0,25,25,7,8,28,12,15
Fans,Carolina Panthers,NFL,Hampstead,Hampstead,Hampstead,8,21074,39.614552,-76.864427,Black,casual,3,0,0,0,0,0,0,0,0,21,0,0,12,3,8,0
Fans,Carolina Panthers,NFL,Harlem,Harlem,Harlem,0,30814,33.456131,-82.307337,Black,convertible,15,0,0,24,0,45,4,8,4,11,32,27,8,0,10,8
Fans,Carolina Panthers,NFL,Harrisburg,Harrisburg,Harrisburg,19,17101,40.258655,-76.894376,Black,casual,22,23,4,4,19,9,0,8,0,23,6,0,0,0,0,0
Fans,Carolina Panthers,NFL,Henderson,Henderson,Henderson,7,42419,37.807173,-87.599052,Black,convertible,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
Fans,Carolina Panthers,NFL,Hiddenite,Hiddenite,Hiddenite,0,28636,35.90374,-81.09064,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Carolina Panthers,NFL,High Point,High Point,High Point,15,27260,35.954467,-79.987882,Black,casual,181,147,84,97,72,90,159,50,72,119,119,170,61,5,6,6
