dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,San Francisco Giants,MLB,Chehalis,Chehalis,Chehalis,98532,46.615653,-123.024845,0,Convertible,Black,0.16,98532,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0
Fans,San Francisco Giants,MLB,Chowchilla,Chino Valley,Chino Valley,86323,34.75752,-112.45378,50,Casual,Black,0.16,86323,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0
Fans,San Francisco Giants,MLB,Citrus Heights,Citrus Heights,Citrus Heights,95610,38.689802,-121.26736,46,Casual,Black,0.16,95610,13,8,0,0,10,6,10,11,5,10,3,10,19,6,4,3
Fans,San Francisco Giants,MLB,Clearlake,Chino Valley,Chino Valley,86323,34.75752,-112.45378,44,Casual,Black,0.16,86323,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0
Fans,San Francisco Giants,MLB,Clinton,Clinton,Clinton,13323,43.036697,-75.382414,0,Convertible,Black,0.16,13323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Cloverdale,Chino Valley,Chino Valley,86323,34.75752,-112.45378,56,Avid,Black,0.16,86323,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0
Fans,San Francisco Giants,MLB,Clovis,Clovis,Clovis,88101,34.497241,-103.294978,31,Casual,Black,0.16,88101,19,22,21,10,10,12,2,0,10,26,22,27,5,0,9,0
Fans,San Francisco Giants,MLB,Colfax,Colfax,Colfax,95713,39.126473,-120.863763,0,Convertible,Black,0.16,95713,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Colma,Colby,Colby,67701,39.40152,-100.973696,55,Avid,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Coloma,Coloma,Coloma,95613,38.81419,-120.895188,23,Convertible,Black,0.16,95613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Colusa,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Copperopolis,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Cotati,Cotati,Cotati,94931,38.323614,-122.710565,56,Avid,Black,0.16,94931,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Crescent City,Colby,Colby,67701,39.40152,-100.973696,26,Convertible,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Daly City,Colby,Colby,67701,39.40152,-100.973696,40,Casual,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Del Monte Forest,Pebble Beach,Pebble Beach,93953,36.5831,-121.936365,0,Convertible,Black,0.16,93953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Diamond Springs,Colby,Colby,67701,39.40152,-100.973696,60,Avid,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Dickson City,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Discovery Bay,Discovery Bay,Discovery Bay,94505,37.90854,-121.60023,0,Convertible,Black,0.16,94505,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11
Fans,San Francisco Giants,MLB,Dixon,Colby,Colby,67701,39.40152,-100.973696,32,Casual,Black,0.16,67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Dover Plains,Dover Plains,Dover Plains,12522,41.74368,-73.57702,0,Convertible,Black,0.16,12522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,East Foothills,San Jose,San Jose,95127,37.373903,-121.795913,30,Casual,Black,0.16,95127,8,1,0,0,0,1,7,0,0,0,3,15,8,8,0,8
Fans,San Francisco Giants,MLB,East Sonora,Dumont,Dumont,80436,39.76471,-105.60028,0,Convertible,Black,0.16,80436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Easton,Easton,Easton,21601,38.800714,-76.051486,0,Convertible,Black,0.16,21601,39,11,16,10,3,10,0,12,8,26,25,24,1,20,11,3
Fans,San Francisco Giants,MLB,Exeter,Exeter,Exeter,3833,42.97731,-70.94687,38,Casual,Black,0.16,3833,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0
Fans,San Francisco Giants,MLB,Fair Oaks,Ellis,Ellis,67637,38.93807,-99.56067,43,Casual,Black,0.16,67637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Fairfield,Fairfield,Fairfield,6824,41.14121,-73.26373,27,Casual,Black,0.16,6824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Fallon,Fallon,Fallon,89406,39.479393,-118.296879,0,Convertible,Black,0.16,89406,0,10,0,0,0,0,0,0,0,0,14,28,0,2,0,0
Fans,San Francisco Giants,MLB,Flowery Branch,Flowery Branch,Flowery Branch,30542,34.1851,-83.92518,0,Convertible,Black,0.16,30542,4,0,2,10,9,0,4,0,0,12,11,6,22,9,4,7
Fans,San Francisco Giants,MLB,Folsom,Folsom,Folsom,19033,39.890962,-75.327282,13,Convertible,Black,0.16,19033,3,0,0,0,0,0,0,0,0,5,0,8,0,0,2,0
Fans,San Francisco Giants,MLB,Foothill Farms,Knoxville,Knoxville,37934,35.856771,-84.176643,53,Casual,Black,0.16,37934,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0
Fans,San Francisco Giants,MLB,Fort Bragg,Knoxville,Knoxville,37934,35.856771,-84.176643,68,Avid,Black,0.16,37934,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0
Fans,San Francisco Giants,MLB,Fulton,Fulton,Fulton,13069,43.32285,-76.41716,45,Casual,Black,0.16,13069,2,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0
Fans,San Francisco Giants,MLB,Gardnerville Ranchos,Fruitvale,Fruitvale,75127,32.685045,-95.79425,63,Avid,Black,0.16,75127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Gerber-Las Flores,Esmond,Esmond,60129,42.042932,-88.919791,0,Convertible,Black,0.16,60129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Gold Hill,Gold Hill,Gold Hill,97525,42.43179,-123.0506,0,Convertible,Black,0.16,97525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Graton,Graton,Graton,95444,38.434926,-122.868154,27,Casual,Black,0.16,95444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Green Valley,Green Valley,Green Valley,85614,31.838223,-110.955483,0,Convertible,Black,0.16,85614,10,0,0,0,2,3,2,0,2,1,0,2,16,0,1,3
Fans,San Francisco Giants,MLB,Gridley,Gridley,Gridley,95948,39.355492,-121.724685,0,Convertible,Black,0.16,95948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Grover Beach,Gold Hill,Gold Hill,97525,42.43179,-123.0506,0,Convertible,Black,0.16,97525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Half Moon Bay,Half Moon Bay,Half Moon Bay,94019,37.389057,-122.415566,28,Casual,Black,0.16,94019,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
Fans,San Francisco Giants,MLB,Heathrow,Lake Mary,Lake Mary,32746,28.7577,-81.350772,0,Convertible,Black,0.16,32746,6,5,1,3,6,46,2,2,2,12,21,13,50,24,72,8
Fans,San Francisco Giants,MLB,Hidden Meadows,Escondido,Escondido,92026,33.212452,-117.1161,0,Convertible,Black,0.16,92026,4,11,0,2,2,8,0,2,7,4,8,4,0,0,10,8
Fans,San Francisco Giants,MLB,Hidden Valley Lake,Hermitage,Hermitage,16148,41.221984,-80.438887,0,Convertible,Black,0.16,16148,7,9,0,0,8,0,1,0,1,0,4,2,0,1,23,0
Fans,San Francisco Giants,MLB,Hillsborough,Hillsborough,Hillsborough,27278,36.077432,-79.085469,20,Convertible,Black,0.16,27278,3,23,6,9,6,15,14,15,15,29,26,2,17,8,9,16
Fans,San Francisco Giants,MLB,Hollister,Hollister,Hollister,95023,36.828078,-121.3924,52,Casual,Black,0.16,95023,4,2,0,0,0,0,0,17,0,0,8,3,3,0,5,2
Fans,San Francisco Giants,MLB,Hydesville,Follansbee,Follansbee,26037,40.335218,-80.570953,0,Convertible,Black,0.16,26037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Incline Village,Follansbee,Follansbee,26037,40.335218,-80.570953,31,Casual,Black,0.16,26037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Indian Hills,Indian Hills,Indian Hills,80454,39.62797,-105.24994,0,Convertible,Black,0.16,80454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Itasca,Itasca,Elk Grove Village,60143,41.97503,-88.00729,0,Convertible,Black,0.16,60143,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Junction,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Black,0.16,15845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,King City,King City,King City,93930,36.201898,-121.05232,0,Convertible,Black,0.16,93930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,San Francisco Giants,MLB,Kingsburg,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,98,Avid,Black,0.16,15845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Kingsbury,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Black,0.16,15845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Kirkwood,Saint Louis,Saint Louis,63122,38.578052,-90.42563,4,Convertible,Black,0.16,63122,11,5,2,0,6,5,8,0,10,4,13,3,22,3,3,4
Fans,San Francisco Giants,MLB,Klamath Falls,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,18,Convertible,Black,0.16,15845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lackawanna,Buffalo,Buffalo,14218,42.814558,-78.807754,0,Convertible,Black,0.16,14218,23,5,6,0,27,17,0,7,8,6,8,17,30,3,0,0
Fans,San Francisco Giants,MLB,Lake Wildwood,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,Black,0.16,15845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lake of the Pines,Auburn,Auburn,95602,39.014933,-121.07047,59,Avid,Black,0.16,95602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lakeport,Lakeport,Lakeport,95453,39.05345,-122.919291,42,Casual,Black,0.16,95453,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Le Grand,Le Grand,Le Grand,95333,37.264851,-120.231843,0,Convertible,Black,0.16,95333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Leeds,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,0,Convertible,Black,0.16,28351,7,6,5,1,5,0,2,9,0,6,4,6,9,3,0,0
Fans,San Francisco Giants,MLB,Lemoore Station,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,21,Convertible,Black,0.16,28351,7,6,5,1,5,0,2,9,0,6,4,6,9,3,0,0
Fans,San Francisco Giants,MLB,Lennox,Inglewood,Lennox,90304,33.937887,-118.358559,0,Convertible,Black,0.16,90304,4,3,0,4,4,6,1,0,1,0,4,9,13,2,6,4
Fans,San Francisco Giants,MLB,Lincoln,Lincoln,Lincoln,68508,40.818272,-96.703937,33,Casual,Black,0.16,68508,8,0,4,3,8,5,0,0,1,0,0,2,0,0,0,0
Fans,San Francisco Giants,MLB,Lincoln Village,Columbus,Columbus,43228,39.966378,-83.125661,29,Casual,Black,0.16,43228,103,54,67,45,32,25,33,26,17,60,107,83,22,14,13,3
Fans,San Francisco Giants,MLB,Linda,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,31,Casual,Black,0.16,28351,7,6,5,1,5,0,2,9,0,6,4,6,9,3,0,0
Fans,San Francisco Giants,MLB,Live Oak,Live Oak,Live Oak,95953,39.236141,-121.767177,46,Casual,Black,0.16,95953,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
Fans,San Francisco Giants,MLB,Livingston,Livingston,Livingston,38570,36.38519,-85.329392,26,Convertible,Black,0.16,38570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Lodi,Lodi,Lodi,7644,40.878349,-74.081335,37,Casual,Black,0.16,7644,7,0,0,0,0,5,12,9,1,23,15,19,14,4,29,17
Fans,San Francisco Giants,MLB,Los Banos,Los Banos,Los Banos,93635,37.103768,-120.847479,52,Casual,Black,0.16,93635,0,0,7,0,2,0,0,10,2,6,6,2,0,0,2,6
Fans,San Francisco Giants,MLB,Lucas Valley-Marinwood,San Rafael,San Rafael,94903,38.033922,-122.58549,0,Convertible,Black,0.16,94903,0,0,5,0,0,0,0,0,0,0,9,0,3,2,0,10
Fans,San Francisco Giants,MLB,Madera Acres,Mc Kinney,Mc Kinney,75069,33.179994,-96.586856,21,Convertible,Black,0.16,75069,21,12,16,8,11,30,5,20,21,14,16,13,15,6,7,5
Fans,San Francisco Giants,MLB,Makakilo,Madisonville,Madisonville,77864,30.970828,-95.890751,0,Convertible,Black,0.16,77864,2,20,0,0,1,7,0,0,2,4,3,16,0,8,2,10
Fans,San Francisco Giants,MLB,Manteca,Manteca,Manteca,95336,37.807297,-121.177601,35,Casual,Black,0.16,95336,0,0,1,3,0,0,7,3,0,2,0,3,14,0,8,21
Fans,San Francisco Giants,MLB,McKinleyville,Madisonville,Madisonville,77864,30.970828,-95.890751,26,Convertible,Black,0.16,77864,2,20,0,0,1,7,0,0,2,4,3,16,0,8,2,10
Fans,San Francisco Giants,MLB,Mill Valley,Milam,Milam,75959,31.512307,-93.861732,18,Convertible,Black,0.16,75959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Modesto,Modesto,Modesto,95350,37.669463,-121.016796,32,Casual,Black,0.16,95350,15,24,10,2,2,0,19,10,12,5,18,9,3,1,0,0
Fans,San Francisco Giants,MLB,Montague,Milam,Milam,75959,31.512307,-93.861732,0,Convertible,Black,0.16,75959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Montara,Milam,Milam,75959,31.512307,-93.861732,0,Convertible,Black,0.16,75959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Monte Sereno,Los Gatos,Los Gatos,95030,37.222788,-121.983274,0,Convertible,Black,0.16,95030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fans,San Francisco Giants,MLB,Monterey,Milam,Milam,75959,31.512307,-93.861732,30,Casual,Black,0.16,75959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Montgomeryville,Montgomeryville,Montgomeryville,18936,40.24733,-75.24379,0,Convertible,Black,0.16,18936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Morada,Stockton,Stockton,95212,38.037321,-121.216156,69,Avid,Black,0.16,95212,10,0,9,4,0,0,0,0,0,29,10,0,2,8,19,0
Fans,San Francisco Giants,MLB,Morrow,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,Black,0.16,55378,7,15,0,0,8,2,0,5,13,3,8,12,3,16,10,19
Fans,San Francisco Giants,MLB,Moss Landing,Moss Landing,Moss Landing,95039,36.797555,-121.76066,51,Casual,Black,0.16,95039,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Mount Plymouth,Sorrento,Sorrento,32776,28.831447,-81.505121,0,Convertible,Black,0.16,32776,0,0,0,0,0,0,11,1,0,0,0,11,0,0,0,0
Fans,San Francisco Giants,MLB,Mount Shasta,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,Black,0.16,55378,7,15,0,0,8,2,0,5,13,3,8,12,3,16,10,19
Fans,San Francisco Giants,MLB,Nanticoke,Nanticoke,Nanticoke,18634,41.20536,-76.00492,0,Convertible,Black,0.16,18634,7,8,3,0,0,4,3,0,0,0,5,8,5,3,0,0
Fans,San Francisco Giants,MLB,North Auburn,Nolanville,Nolanville,76559,31.07879,-97.60557,49,Casual,Black,0.16,76559,6,0,0,0,0,0,0,0,0,5,0,16,0,11,18,7
Fans,San Francisco Giants,MLB,Novato,Novato,Novato,94945,38.134068,-122.52719,34,Casual,Black,0.16,94945,10,0,0,0,0,0,0,0,4,0,0,12,0,0,2,4
Fans,San Francisco Giants,MLB,Oakdale,Oakdale,Oakdale,11769,40.738322,-73.131797,36,Casual,Black,0.16,11769,2,0,0,0,1,0,0,0,0,0,0,4,0,14,7,0
Fans,San Francisco Giants,MLB,Oakley,Oakley,Oakley,94561,37.996516,-121.68972,23,Convertible,Black,0.16,94561,0,9,2,31,4,2,0,0,0,8,4,40,20,17,37,23
Fans,San Francisco Giants,MLB,Olivehurst,Olivehurst,Olivehurst,95961,39.07869,-121.5478,21,Convertible,Black,0.16,95961,2,0,0,25,3,8,0,0,3,10,6,18,6,3,5,0
Fans,San Francisco Giants,MLB,Olympia,Nolanville,Nolanville,76559,31.07879,-97.60557,0,Convertible,Black,0.16,76559,6,0,0,0,0,0,0,0,0,5,0,16,0,11,18,7
Fans,San Francisco Giants,MLB,Orangevale,Orangevale,Orangevale,95662,38.687103,-121.225369,31,Casual,Black,0.16,95662,4,13,0,0,4,0,3,0,0,0,0,3,1,0,6,6
Fans,San Francisco Giants,MLB,Oroville East,Nolanville,Nolanville,76559,31.07879,-97.60557,40,Casual,Black,0.16,76559,6,0,0,0,0,0,0,0,0,5,0,16,0,11,18,7
Fans,San Francisco Giants,MLB,Pacific Grove,Pacific Grove,Pacific Grove,93950,36.61774,-121.91662,36,Casual,Black,0.16,93950,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0
Fans,San Francisco Giants,MLB,Pacifica,Pacifica,Pacifica,94044,37.616774,-122.480015,60,Avid,Black,0.16,94044,0,4,3,0,0,0,0,2,0,1,3,16,11,3,7,4
Fans,San Francisco Giants,MLB,Park Layne,New Carlisle,New Carlisle,45344,39.959249,-83.986855,0,Convertible,Black,0.16,45344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Parlier,Palo Pinto,Palo Pinto,76484,32.76735,-98.29866,0,Convertible,Black,0.16,76484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Penngrove,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,San Francisco Giants,MLB,Phoenix Lake-Cedar Ridge,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,San Francisco Giants,MLB,Pleasant Grove,Zanesville,Zanesville,43701,39.927415,-82.004058,0,Convertible,Black,0.16,43701,19,15,8,6,10,10,7,11,19,6,13,33,8,0,3,4
Fans,San Francisco Giants,MLB,Pleasant Hill,Des Moines,Des Moines,50327,41.58232,-93.5019,34,Casual,Black,0.16,50327,0,0,0,7,0,0,0,0,0,6,1,0,9,0,0,0
Fans,San Francisco Giants,MLB,Port Deposit,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,San Francisco Giants,MLB,Portola Valley,Pecos,Pecos,79772,31.446678,-103.57906,17,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,San Francisco Giants,MLB,Pottsboro,Pottsboro,Pottsboro,75076,33.817503,-96.676191,0,Convertible,Black,0.16,75076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Powell,Powell,Powell,43065,40.183405,-83.091235,0,Convertible,Black,0.16,43065,0,0,0,0,0,3,2,0,0,2,0,7,10,0,10,9
Fans,San Francisco Giants,MLB,Redding,Pecos,Pecos,79772,31.446678,-103.57906,32,Casual,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,San Francisco Giants,MLB,Redwood,Pecos,Pecos,79772,31.446678,-103.57906,0,Convertible,Black,0.16,79772,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Fans,San Francisco Giants,MLB,Rio del Mar,Burleson,Burleson,76028,32.492683,-97.264359,43,Casual,Black,0.16,76028,5,0,16,0,2,0,0,4,7,15,36,24,38,26,41,14
Fans,San Francisco Giants,MLB,Rocklin,Rio Vista,Rio Vista,94571,38.209069,-121.777874,31,Casual,Black,0.16,94571,9,0,2,0,0,16,0,13,0,4,0,20,10,0,10,4
Fans,San Francisco Giants,MLB,Rodeo,Rialto,Rialto,92376,34.111606,-117.377406,34,Casual,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,San Francisco Giants,MLB,Rohnert Park,Rialto,Rialto,92376,34.111606,-117.377406,46,Casual,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,San Francisco Giants,MLB,Roseburg North,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,San Francisco Giants,MLB,Roseville,Roseville,Roseville,43777,39.821869,-82.039389,30,Casual,Black,0.16,43777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Saint Helena,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,San Francisco Giants,MLB,Salida,Salida,Salida,95368,37.71553,-121.08695,41,Casual,Black,0.16,95368,0,0,0,0,0,2,0,0,0,0,0,10,14,0,0,0
Fans,San Francisco Giants,MLB,San Bruno,San Bruno,San Bruno,94066,37.623159,-122.436034,60,Avid,Black,0.16,94066,0,2,0,0,0,10,0,0,2,0,0,4,3,0,1,0
Fans,San Francisco Giants,MLB,San Carlos,San Carlos,San Carlos,94070,37.496461,-122.272556,35,Casual,Black,0.16,94070,0,0,0,2,1,0,0,0,2,0,0,3,3,0,1,2
Fans,San Francisco Giants,MLB,San Francisco,Rialto,Rialto,92376,34.111606,-117.377406,34,Casual,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,San Francisco Giants,MLB,San Rafael,San Rafael,San Rafael,94901,37.970948,-122.504286,35,Casual,Black,0.16,94901,2,0,0,0,0,0,0,0,0,0,0,13,0,0,1,4
Fans,San Francisco Giants,MLB,Santa Rosa,Santa Rosa,Santa Rosa,95401,38.450412,-122.783159,36,Casual,Black,0.16,95401,0,0,0,0,0,0,0,0,6,1,0,1,0,3,1,5
Fans,San Francisco Giants,MLB,Santa Venetia,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,San Francisco Giants,MLB,Sausalito,Rialto,Rialto,92376,34.111606,-117.377406,38,Casual,Black,0.16,92376,23,44,41,14,14,44,16,14,30,23,47,48,31,45,43,19
Fans,San Francisco Giants,MLB,Scotts Valley,Scotts Valley,Scotts Valley,95066,37.071387,-122.006276,36,Casual,Black,0.16,95066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Fans,San Francisco Giants,MLB,Scottsville,Scottsville,Scottsville,14546,43.04471,-77.772652,0,Convertible,Black,0.16,14546,0,1,0,0,0,0,0,2,1,1,0,2,2,0,0,0
Fans,San Francisco Giants,MLB,Sebastopol,Seaboard,Seaboard,27876,36.490454,-77.442173,38,Casual,Black,0.16,27876,4,6,11,2,2,0,2,0,20,1,4,4,1,3,0,1
Fans,San Francisco Giants,MLB,Shady Cove,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,Black,0.16,27876,4,6,11,2,2,0,2,0,20,1,4,4,1,3,0,1
Fans,San Francisco Giants,MLB,Shafter,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,Black,0.16,27876,4,6,11,2,2,0,2,0,20,1,4,4,1,3,0,1
Fans,San Francisco Giants,MLB,Silver Springs,Silver Springs,Silver Springs,34488,29.263549,-81.95316,0,Convertible,Black,0.16,34488,2,0,27,6,11,0,0,0,17,0,0,4,0,0,0,0
Fans,San Francisco Giants,MLB,Soledad,Seaboard,Seaboard,27876,36.490454,-77.442173,43,Casual,Black,0.16,27876,4,6,11,2,2,0,2,0,20,1,4,4,1,3,0,1
Fans,San Francisco Giants,MLB,Soulsbyville,Solvang,Solvang,93463,34.648841,-120.170111,0,Convertible,Black,0.16,93463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,San Francisco Giants,MLB,South Lake Tahoe,South Lake Tahoe,South Lake Tahoe,96150,38.927507,-120.039632,22,Convertible,Black,0.16,96150,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,San Francisco Giants,MLB,South Oroville,Solvang,Solvang,93463,34.648841,-120.170111,0,Convertible,Black,0.16,93463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,San Francisco Giants,MLB,South San Francisco,South San Francisco,South San Francisco,94080,37.657443,-122.423483,45,Casual,Black,0.16,94080,8,0,0,2,2,0,0,0,8,0,15,10,11,7,6,14
Fans,San Francisco Giants,MLB,South Willard,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Black,0.16,91744,5,1,1,2,3,0,2,2,0,2,4,5,3,9,9,0
Fans,San Francisco Giants,MLB,Spanish Springs,La Puente,La Puente,91744,34.031415,-117.93647,0,Convertible,Black,0.16,91744,5,1,1,2,3,0,2,2,0,2,4,5,3,9,9,0
