dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity Score,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Dallas Stars,NHL,Malakoff,Malakoff,Malakoff,75148,32.146014,-96.029222,44,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Manor,Manor,Manor,78653,30.343501,-97.512902,9,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Mansfield,Mansfield,Mansfield,2048,42.013182,-71.218373,50,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Maypearl,Maypearl,Maypearl,76064,32.299304,-97.02705,67,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,McKinney,Mc Kinney,Mc Kinney,75069,33.179994,-96.586856,54,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,McLendon-Chisholm,Rockwall,Rockwall,75032,32.886,-96.409502,60,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Melissa,Melissa,Melissa,75454,33.283706,-96.53316,44,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Dallas Stars,NHL,Mesquite,Mesquite,Mesquite,89027,36.813688,-114.120202,44,Native American,avid,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0
Fans,Dallas Stars,NHL,Millsap,Millsap,Millsap,76066,32.745716,-97.956126,52,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Mineola,Mineola,Mineola,11501,40.74927,-73.64068,25,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Monmouth,Lynn Center,Lynn Center,61262,41.285461,-90.319658,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Morgan,Morgan,Morgan,84050,41.068883,-111.702746,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Mount Enterprise,Mount Enterprise,Mount Enterprise,75681,31.966905,-94.687331,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Mount Pleasant,Mount Pleasant,Mount Pleasant,15666,40.161024,-79.509814,13,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Mount Vernon,Mount Vernon,Mount Vernon,43050,40.37066,-82.481346,39,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Muenster,Muenster,Muenster,76252,33.690667,-97.34502,76,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Nacogdoches,Nacogdoches,Nacogdoches,75961,31.558383,-94.504452,14,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Fans,Dallas Stars,NHL,Nevada,Nevada,Nevada,64772,37.83921,-94.35467,56,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,New Fairview,Rhome,Rhome,76078,33.05346,-97.47197,75,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Noonday,Tyler,Tyler,75703,32.235066,-95.321028,30,Native American,casual,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
Fans,Dallas Stars,NHL,North Richland Hills,North Richland Hills,North Richland Hills,76180,32.840011,-97.225295,68,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Northlake,Justin,Justin,76247,33.08484,-97.29613,66,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Fans,Dallas Stars,NHL,Oak Point,Little Elm,Little Elm,75068,33.17679,-96.958293,51,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Oak Trail Shores,Granbury,Granbury,76048,32.435405,-97.844867,55,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Ocean Isle Beach,Ocean Isle Beach,Ocean Isle Beach,28469,33.926319,-78.467404,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Orwell,Orwell,Orwell,44076,41.53506,-80.86814,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Otsego,Otsego,Otsego,49078,42.486075,-85.724612,10,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Ovilla,Red Oak,Red Oak,75154,32.51764,-96.80444,72,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Paris,Paris,Paris,38242,36.31586,-88.315916,26,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Fans,Dallas Stars,NHL,Parker,Parker,Parker,80134,39.489472,-104.844731,64,Native American,avid,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Fans,Dallas Stars,NHL,Payne Springs,Mabank,Mabank,75156,32.277759,-96.105332,45,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Pecan Acres,Fort Worth,Fort Worth,76179,32.907394,-97.425681,83,Native American,avid,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Fans,Dallas Stars,NHL,Pecan Plantation,Granbury,Granbury,76049,32.459828,-97.706694,44,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Dallas Stars,NHL,Pequannock Township,Pequannock,Pequannock,7440,40.948208,-74.295592,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Pilot Point,Pilot Point,Pilot Point,76258,33.3965,-96.96056,45,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Plano,Plano,Plano,60545,41.66281,-88.53702,50,Native American,avid,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Fans,Dallas Stars,NHL,Poland,Youngstown,Youngstown,44514,41.009287,-80.618344,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Ponder,Ponder,Ponder,76259,33.192662,-97.309629,100,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Pottsboro,Pottsboro,Pottsboro,75076,33.817503,-96.676191,33,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Princeton,Princeton,Princeton,47670,38.303369,-87.534003,48,Native American,avid,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Dallas Stars,NHL,Prosper,Prosper,Prosper,75078,33.254191,-96.78524,46,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Prudhoe Bay,Prudhoe Bay,Prudhoe Bay,99734,70.34664,-148.77677,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Quinlan,Quinlan,Quinlan,75474,32.934537,-96.121946,64,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Red Oak,Red Oak,Red Oak,75154,32.51764,-96.80444,85,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Redland,Mount Vernon,Mount Vernon,98274,48.364253,-122.140311,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Reno,Reno,Reno,89501,39.525749,-119.813051,55,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Richardson,Richardson,Richardson,75080,32.962811,-96.726826,53,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Richland Hills,Fort Worth,Fort Worth,76118,32.801252,-97.195241,71,Native American,avid,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,River Oaks,Fort Worth,Fort Worth,76114,32.779629,-97.392797,57,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Roanoke,Roanoke,Roanoke,76262,33.009335,-97.22672,88,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Robinson,Robinson,Robinson,62454,39.004559,-87.751776,20,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Rockwall,Rockwall,Rockwall,75032,32.886,-96.409502,73,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Royse City,Royse City,Royse City,75189,32.919754,-96.35631,55,Native American,avid,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Rudolph,Rudolph,Rudolph,54475,44.474097,-89.795501,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Sachse,Sachse,Sachse,75048,32.976164,-96.59519,53,Native American,avid,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Saint Francis,Saint Francis,Saint Francis,55070,45.393554,-93.357614,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Dallas Stars,NHL,Saint Pete Beach,Saint Petersburg,Saint Petersburg,33706,27.749529,-82.754223,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Sanger,Sanger,Sanger,76266,33.341653,-97.214454,58,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Sartell,Sartell,Sartell,56377,45.62163,-94.20694,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Savanna,Savonburg,Savonburg,66772,37.768978,-95.24453,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Savoy,Savoy,Savoy,61874,40.068677,-88.253105,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Seagoville,Seagoville,Seagoville,75159,32.620763,-96.573555,40,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Seminole,Seminole,Seminole,33772,27.846601,-82.795385,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Shady Shores,Denton,Denton,76208,33.208811,-97.055133,79,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Sherman,Sherman,Sherman,75090,33.604131,-96.550405,53,Native American,avid,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,0
Fans,Dallas Stars,NHL,Southlake,Southlake,Southlake,76092,32.948474,-97.152368,66,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Sulphur Springs,Sulphur Springs,Sulphur Springs,75482,33.126435,-95.600838,32,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Talty,Forney,Forney,75126,32.723931,-96.450819,87,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,The Colony,The Colony,The Colony,75056,33.077136,-96.901605,77,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Tom Bean,Tom Bean,Tom Bean,75489,33.52011,-96.48387,38,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Troup,Troup,Troup,75789,32.1446,-95.1205,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Tulia,Tulia,Tulia,79088,34.558293,-101.803862,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,University Park,Miami,Miami,33165,25.734685,-80.35923,62,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Valley View,Valley View,Valley View,76272,33.495794,-97.143184,67,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Van Alstyne,Van Alstyne,Van Alstyne,75495,33.4215,-96.57721,46,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Watauga,Fort Worth,Fort Worth,76148,32.862105,-97.250808,77,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Dallas Stars,NHL,Waxahachie,Waxahachie,Waxahachie,75165,32.376984,-96.843682,67,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Weatherford,Weatherford,Weatherford,76085,32.846141,-97.70349,53,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,White Oak,Mc Keesport,Mc Keesport,15131,40.338789,-79.796072,0,Native American,convertible,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Whitney,Las Vegas,Las Vegas,89122,36.106445,-115.040317,38,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Dallas Stars,NHL,Wichita Falls,Wichita Falls,Wichita Falls,76301,33.905544,-98.479881,22,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Willow Park,Weatherford,Weatherford,76087,32.682733,-97.782298,80,Native American,avid,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
Fans,Dallas Stars,NHL,Wills Point,Wills Point,Wills Point,75169,32.695514,-95.974996,62,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Woodbury,Woodbury,Woodbury,11797,40.81764,-73.47035,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Wylie,Wylie,Wylie,75098,33.012135,-96.534936,58,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Dallas Stars,NHL,Yantis,Yantis,Yantis,75497,32.891514,-95.579297,63,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Abington,Abington,Abington,2351,42.11749,-70.959888,49,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Ardmore,Ardmore,Ardmore,19003,39.998811,-75.30793,24,Native American,casual,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0
Fans,Philadelphia Flyers,NHL,Aston,Aston,Aston,19014,39.864907,-75.432958,46,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Athens,Athens,Athens,45701,39.339279,-82.013803,0,Native American,convertible,2,0,0,0,0,0,0,0,8,1,0,2,0,0,0,1
Fans,Philadelphia Flyers,NHL,Avalon,Avalon,Avalon (PO Boxes),90704,33.34281,-118.32785,21,Native American,casual,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Avon,Avon,Avon,14414,42.895631,-77.735104,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Bally,Bally,Bally,19503,40.40232,-75.58713,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Barrington,Barrington,Barrington,60010,42.146794,-88.165268,57,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Berlin,Berlin,Berlin,3570,44.512344,-71.194226,34,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Berwick,Berwick,Berwick,3901,43.26855,-70.86213,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Berwyn,Berwyn,Berwyn,60402,41.85059,-87.79367,20,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Boiling Springs,Boiling Springs,Boiling Springs,17007,40.15922,-77.13908,0,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Philadelphia Flyers,NHL,Boyertown,Boyertown,Boyertown,19512,40.33371,-75.63741,0,Native American,convertible,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Brewton,Brewton,Brewton,36426,31.129427,-87.096126,0,Native American,convertible,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Fans,Philadelphia Flyers,NHL,Brittany Farms-Highlands,Chalfont,Chalfont,18914,40.288277,-75.201848,0,Native American,convertible,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Fans,Philadelphia Flyers,NHL,Brookhaven,Brookhaven,Brookhaven,11719,40.7793,-72.91213,54,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Broomall,Broomall,Broomall,19008,39.972965,-75.365635,21,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Brownstown,Brownstown,Brownstown,17508,40.124758,-76.218766,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Bryn Athyn,Bryn Athyn,Bryn Athyn,19009,40.135012,-75.062292,49,Native American,avid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Campbelltown,Campbelltown,Campbelltown,17010,40.277992,-76.582841,0,Native American,convertible,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Canton,Canton,Canton,2021,42.179146,-71.121185,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Canton,Canton,Canton,2021,42.179146,-71.121185,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Chalfont,Chalfont,Chalfont,18914,40.288277,-75.201848,15,Native American,casual,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Fans,Philadelphia Flyers,NHL,Cherry Hill,Cherry Hill,Cherry Hill,8002,39.931978,-75.027557,24,Native American,casual,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Fans,Philadelphia Flyers,NHL,Chesterfield Township,New Baltimore,New Baltimore,48051,42.693641,-82.821001,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Churchville,Churchville,Churchville,14428,43.074911,-77.835003,38,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Cinnaminson,Riverton,Riverton,8077,40.000162,-74.991632,36,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Clarks Summit,Clarks Summit,Clarks Summit,18411,41.463694,-75.681992,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Clayton,Clayton,Clayton,13624,44.144238,-76.062002,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Collegeville,Collegeville,Collegeville,19426,40.18566,-75.45157,34,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Collingswood,Collingswood,Collingswood,8108,39.91817,-75.07128,19,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Colmar,Colmar,Colmar,18915,40.272756,-75.256285,26,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Coopersburg,Coopersburg,Coopersburg,18036,40.502424,-75.411145,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Croydon,Croydon,Croydon,19021,40.090878,-74.887554,29,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Delanco,Riverside,Riverside,8075,40.029586,-74.948936,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Denton,Denton,Denton,21629,38.859523,-75.835702,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Denver,Denver,Denver,17517,40.23315,-76.13717,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Deptford Township,Woodbury,Woodbury,8096,39.822013,-75.129669,47,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Downingtown,Downingtown,Downingtown,19335,40.031265,-75.722614,15,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Duncannon,Duncannon,Duncannon,17020,40.458261,-77.060745,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Duncansville,Duncansville,Duncansville,16635,40.42341,-78.4339,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Dupont,Pittston,Pittston,18641,41.342515,-75.722968,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Dushore,Dushore,Dushore,18614,41.524261,-76.397554,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,East Norriton,Norristown,Norristown,19401,40.13018,-75.331629,24,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,East Petersburg,East Petersburg,East Petersburg,17520,40.097468,-76.356832,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,East Windsor,Hightstown,Hightstown,8520,40.26955,-74.52321,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Edgemoor,Wilmington,Wilmington,19809,39.764712,-75.506892,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Elverson,Elverson,Elverson,19520,40.156293,-75.786492,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Emmaus,Emmaus,Emmaus,18049,40.520705,-75.496131,18,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Ennis,Ennis,Ennis,75119,32.333778,-96.63479,0,Native American,convertible,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Evesham Township,Marlton,Marlton,8053,39.90153,-74.92957,30,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Exton,Exton,Exton,19341,40.049852,-75.637035,33,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Feasterville-Trevose,Feasterville Trevose,Feasterville Trevose,19053,40.15468,-74.990378,38,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Fleetwood,Fleetwood,Fleetwood,19522,40.45398,-75.81798,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Florence Township,Florence,Florence,8518,40.115428,-74.802088,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Flourtown,Flourtown,Flourtown,19031,40.106805,-75.215071,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Folcroft,Folcroft,Folcroft,19032,39.895162,-75.278829,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Folsom,Folsom,Folsom,19033,39.890962,-75.327282,41,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Gap,Gap,Gap,17527,40.011961,-76.021595,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Gibsonia,Gibsonia,Gibsonia,15044,40.63007,-79.9695,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Gilbertsville,Gilbertsville,Gilbertsville,19525,40.309952,-75.584885,29,Native American,casual,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Fans,Philadelphia Flyers,NHL,Gladwyne,Gladwyne,Gladwyne,19035,40.04486,-75.280686,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Glen Mills,Glen Mills,Glen Mills,19342,39.902633,-75.483224,18,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Glenolden,Glenolden,Glenolden,19036,39.902512,-75.29268,65,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Flyers,NHL,Glenside,Glenside,Glenside,19038,40.101109,-75.17802,60,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
