dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,Intensity Score,US lat,US lon,Race,helper,mapping,Fandom Level,cheat,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Boston Celtics,NBA,Winchendon,Winchendon,Winchendon,1475,55,42.661612,-72.047876,Hispanic,0.19,,avid,INDEX MATCH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
Fans,Boston Celtics,NBA,Windham,Windham,Windham,3087,35,42.80064,-71.30423,Hispanic,0.19,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,6
Fans,Boston Celtics,NBA,Windham,Windham,Windham,3087,15,42.80064,-71.30423,Hispanic,0.19,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,6
Fans,Boston Celtics,NBA,Winslow,Winslow,Winslow,86047,34,35.02419,-110.69736,Hispanic,0.19,,casual,INDEX MATCH,28,10,19,10,5,7,8,7,2,14,10,14,2,21,25,0
Fans,Boston Celtics,NBA,Winton,Winton,Winton,27986,0,36.418251,-76.954858,Hispanic,0.19,,convertible,INDEX MATCH,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0
Fans,Boston Celtics,NBA,Woburn,Woburn,Woburn,1801,39,42.488595,-71.157271,Hispanic,0.19,,casual,INDEX MATCH,3,0,0,0,5,3,1,0,6,14,9,32,3,11,27,17
Fans,Boston Celtics,NBA,Yarmouth,Yarmouth,Yarmouth,4096,38,43.798227,-70.171979,Hispanic,0.19,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,2
Fans,Boston Celtics,NBA,Zion,Zion,Zion,60099,0,42.44613,-87.83285,Hispanic,0.19,,convertible,INDEX MATCH,23,16,23,15,21,4,22,21,36,45,80,80,70,34,45,19
Fans,New Orleans Pelicans,NBA,Abbeville,Abbeville,Abbeville,29620,35,34.215714,-82.446307,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,0,0,0,16,0,0,0,2,4,0,0,0,2
Fans,New Orleans Pelicans,NBA,Abita Springs,Abita Springs,Abita Springs,70420,39,30.477483,-89.955328,Hispanic,0.21,,casual,INDEX MATCH,2,0,0,1,0,0,1,0,0,2,0,1,2,6,11,3
Fans,New Orleans Pelicans,NBA,Addis,Addis,Addis,70710,0,30.362992,-91.263088,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,New Orleans Pelicans,NBA,Agawam,Agawam,Agawam,1001,0,42.06954,-72.61481,Hispanic,0.21,,convertible,INDEX MATCH,3,9,1,5,0,8,11,0,0,14,7,4,6,6,0,0
Fans,New Orleans Pelicans,NBA,Alexandria,Alexandria,Alexandria,22301,20,38.819853,-77.059645,Hispanic,0.21,,casual,INDEX MATCH,0,0,2,3,0,1,0,0,0,4,0,4,0,14,20,16
Fans,New Orleans Pelicans,NBA,Amite City,Amite,Amite,70422,0,30.74483,-90.41058,Hispanic,0.21,,convertible,INDEX MATCH,0,0,1,0,0,0,3,0,2,0,6,3,0,0,0,0
Fans,New Orleans Pelicans,NBA,Aylett,Aylett,Aylett,23009,0,37.798833,-77.180912,Hispanic,0.21,,convertible,INDEX MATCH,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,New Orleans Pelicans,NBA,Baldwin,Baldwin,Baldwin,21013,0,39.496406,-76.486624,Hispanic,0.21,,convertible,INDEX MATCH,0,5,0,0,0,0,0,0,0,0,0,4,2,0,0,0
Fans,New Orleans Pelicans,NBA,Ball,Ball,Ball,71405,20,31.415125,-92.394536,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Bastrop,Bastrop,Bastrop,78602,0,30.140905,-97.313592,Hispanic,0.21,,convertible,INDEX MATCH,13,16,0,0,19,5,6,74,29,54,66,87,75,92,35,77
Fans,New Orleans Pelicans,NBA,Baton Rouge,Baton Rouge,Baton Rouge,70801,19,30.44924,-91.185607,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Bay Saint Louis,Bay Saint Louis,Bay Saint Louis,39520,0,30.295608,-89.463187,Hispanic,0.21,,convertible,INDEX MATCH,2,11,2,0,0,0,0,1,7,1,0,3,0,7,3,0
Fans,New Orleans Pelicans,NBA,Bayou Cane,Houma,Houma,70360,34,29.578671,-90.805402,Hispanic,0.21,,casual,INDEX MATCH,12,0,0,0,0,0,0,0,0,7,0,21,0,0,0,3
Fans,New Orleans Pelicans,NBA,Bayou Vista,Morgan City,Morgan City,70380,0,29.697653,-91.265374,Hispanic,0.21,,convertible,INDEX MATCH,30,8,0,9,8,19,36,5,22,18,14,23,12,8,0,0
Fans,New Orleans Pelicans,NBA,Belle Chasse,Belle Chasse,Belle Chasse,70037,25,29.84727,-90.00679,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,3,2,0,0,6,18,3,0,11,26,7,25,4
Fans,New Orleans Pelicans,NBA,Belvedere Park,Atlanta,Atlanta,30317,0,33.747999,-84.315586,Hispanic,0.21,,convertible,INDEX MATCH,44,2,0,0,0,0,0,0,0,4,0,3,3,3,1,27
Fans,New Orleans Pelicans,NBA,Bethpage,Bethpage,Bethpage,37022,0,36.48171,-86.31193,Hispanic,0.21,,convertible,INDEX MATCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Fans,New Orleans Pelicans,NBA,Biloxi,Biloxi,Biloxi,39530,9,30.409826,-88.880304,Hispanic,0.21,,casual,INDEX MATCH,2,3,6,10,0,0,15,0,0,9,0,0,0,3,3,7
Fans,New Orleans Pelicans,NBA,Blades,Seaford,Seaford,19973,0,38.64123,-75.61104,Hispanic,0.21,,convertible,INDEX MATCH,9,8,8,0,18,1,2,12,4,0,12,13,5,7,0,8
Fans,New Orleans Pelicans,NBA,Bogalusa,Bogalusa,Bogalusa,70427,22,30.744198,-89.912079,Hispanic,0.21,,casual,INDEX MATCH,0,0,8,0,0,0,0,0,0,0,28,22,0,0,0,0
Fans,New Orleans Pelicans,NBA,Boutte,Boutte,Boutte,70039,0,29.89266,-90.39661,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0
Fans,New Orleans Pelicans,NBA,Breaux Bridge,Breaux Bridge,Breaux Bridge,70517,0,30.27353,-91.89928,Hispanic,0.21,,convertible,INDEX MATCH,0,4,3,0,1,2,6,5,4,8,6,8,3,0,0,3
Fans,New Orleans Pelicans,NBA,Bridge City,Bridge City,Bridge City,77611,0,30.019163,-93.832632,Hispanic,0.21,,convertible,INDEX MATCH,0,3,7,0,0,0,0,0,5,2,0,17,0,15,0,3
Fans,New Orleans Pelicans,NBA,Brookhaven,Brookhaven,Brookhaven,11719,0,40.7793,-72.91213,Hispanic,0.21,,convertible,INDEX MATCH,10,0,3,0,0,0,0,0,0,0,3,0,6,0,0,2
Fans,New Orleans Pelicans,NBA,Broussard,Broussard,Broussard,70518,0,30.1606,-91.963869,Hispanic,0.21,,convertible,INDEX MATCH,1,0,0,5,1,0,0,0,1,1,2,2,0,0,6,38
Fans,New Orleans Pelicans,NBA,Brownsfield,Baker,Baker,70714,13,30.578637,-91.126275,Hispanic,0.21,,casual,INDEX MATCH,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0
Fans,New Orleans Pelicans,NBA,Byram,Jackson,Jackson,39272,0,32.19061,-90.258327,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Cade,Cade,Cade,70519,14,30.079692,-91.911387,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Calhoun,Calhoun,Calhoun,71225,0,32.496897,-92.337078,Hispanic,0.21,,convertible,INDEX MATCH,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Cambridge,Cambridge,Cambridge,43725,0,40.02701,-81.582025,Hispanic,0.21,,convertible,INDEX MATCH,0,0,11,0,0,0,2,0,0,0,3,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Carencro,Carencro,Carencro,70520,0,30.31714,-92.04901,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,4,6,0,0,0,6,0,0,2,4,3
Fans,New Orleans Pelicans,NBA,Carroll,Carroll,Carroll,51401,0,42.042547,-94.8338,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,4,4,0,0,5,7,0,0,7,0,0
Fans,New Orleans Pelicans,NBA,Central,Baton Rouge,Baton Rouge,70818,13,30.542532,-91.049894,Hispanic,0.21,,casual,INDEX MATCH,2,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0
Fans,New Orleans Pelicans,NBA,Chalmette,Chalmette,Chalmette,70043,49,29.947746,-89.954906,Hispanic,0.21,,avid,INDEX MATCH,13,5,9,5,9,12,0,10,4,8,6,13,2,0,7,0
Fans,New Orleans Pelicans,NBA,Charenton,Charenton,Charenton,70523,0,29.867131,-91.539372,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Church Point,Church Point,Church Point,70525,0,30.40298,-92.21513,Hispanic,0.21,,convertible,INDEX MATCH,4,0,0,0,10,0,0,0,0,6,0,20,0,0,0,7
Fans,New Orleans Pelicans,NBA,Clarence,Clarence,Clarence,71414,0,31.827932,-93.023897,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Collins,Collins,Collins,14034,0,42.49645,-78.92059,Hispanic,0.21,,convertible,INDEX MATCH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Covington,Covington,Covington,30014,29,33.529341,-83.849622,Hispanic,0.21,,casual,INDEX MATCH,2,0,0,2,9,0,33,5,2,24,2,32,12,38,5,5
Fans,New Orleans Pelicans,NBA,Crowley,Crowley,Crowley,76036,0,32.57903,-97.36252,Hispanic,0.21,,convertible,INDEX MATCH,12,1,0,0,11,13,7,17,29,42,7,126,49,40,35,56
Fans,New Orleans Pelicans,NBA,D'Iberville,Diberville,Diberville,39540,0,30.454524,-88.898516,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,12,0,0,0,3,0,5,0,7,0,0,0
Fans,New Orleans Pelicans,NBA,DeQuincy,Dequincy,Dequincy,70633,0,30.45048,-93.43322,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,DeRidder,Deridder,Deridder,70634,0,30.84631,-93.28905,Hispanic,0.21,,convertible,INDEX MATCH,2,5,0,3,3,0,1,4,2,4,3,29,4,18,4,0
Fans,New Orleans Pelicans,NBA,Denham Springs,Denham Springs,Denham Springs,70726,19,30.459026,-90.902723,Hispanic,0.21,,casual,INDEX MATCH,28,1,6,0,0,15,10,14,12,14,28,22,30,0,7,1
Fans,New Orleans Pelicans,NBA,Derby,Derby,Derby,14047,0,42.683522,-78.995736,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Fans,New Orleans Pelicans,NBA,Des Allemands,Des Allemands,Des Allemands,70030,0,29.841219,-90.430699,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Fans,New Orleans Pelicans,NBA,Destrehan,Destrehan,Destrehan,70047,27,29.964207,-90.368185,Hispanic,0.21,,casual,INDEX MATCH,0,4,5,0,0,1,0,0,1,2,2,1,8,5,0,11
Fans,New Orleans Pelicans,NBA,Diamondhead,Diamondhead,Diamondhead,39525,18,30.372821,-89.377942,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,9,6,16,29,3,0,2
Fans,New Orleans Pelicans,NBA,Dickinson,Dickinson,Dickinson,77539,0,29.458472,-95.034525,Hispanic,0.21,,convertible,INDEX MATCH,20,52,38,50,43,33,13,15,22,77,131,171,119,35,56,64
Fans,New Orleans Pelicans,NBA,Donaldsonville,Donaldsonville,Donaldsonville,70346,58,30.10103,-90.99288,Hispanic,0.21,,avid,INDEX MATCH,1,0,8,0,0,0,0,0,4,0,5,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Duke Field AFS,Eglin Afb,Eglin Afb,32542,0,30.45907,-86.55026,Hispanic,0.21,,convertible,INDEX MATCH,0,0,1,2,0,1,0,0,5,2,6,15,1,0,3,2
Fans,New Orleans Pelicans,NBA,East Highland Park,Richmond,Richmond,23222,0,37.568861,-77.428004,Hispanic,0.21,,convertible,INDEX MATCH,4,0,0,0,0,5,0,0,2,3,4,8,1,5,3,1
Fans,New Orleans Pelicans,NBA,Eden Isle,Slidell,Slidell,70458,47,30.262109,-89.792557,Hispanic,0.21,,avid,INDEX MATCH,0,20,18,4,6,4,0,33,4,10,29,9,28,24,11,9
Fans,New Orleans Pelicans,NBA,Edgard,Edgard,Edgard,70049,0,30.033264,-90.575432,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Elmwood,New Orleans,New Orleans,70123,20,29.940483,-90.203131,Hispanic,0.21,,casual,INDEX MATCH,10,6,0,8,6,22,4,0,20,11,20,23,10,7,12,19
Fans,New Orleans Pelicans,NBA,Estelle,Marrero,Marrero,70072,55,29.837276,-90.112449,Hispanic,0.21,,avid,INDEX MATCH,35,5,10,42,17,26,25,20,12,20,49,42,22,29,11,0
Fans,New Orleans Pelicans,NBA,Eunice,Eunice,Eunice,70535,0,30.49437,-92.41763,Hispanic,0.21,,convertible,INDEX MATCH,3,0,0,0,0,0,36,1,5,3,3,1,0,0,0,1
Fans,New Orleans Pelicans,NBA,Fontainebleau,Miami,Miami,33126,0,25.779401,-80.299475,Hispanic,0.21,,convertible,INDEX MATCH,184,368,161,167,164,202,212,164,159,250,373,595,277,137,153,77
Fans,New Orleans Pelicans,NBA,Franklin,Franklin,Franklin,37064,0,35.890746,-86.965691,Hispanic,0.21,,convertible,INDEX MATCH,18,4,8,10,12,14,0,8,18,6,40,8,20,6,10,12
Fans,New Orleans Pelicans,NBA,Franklinton,Franklinton,Franklinton,27525,11,36.10182,-78.45805,Hispanic,0.21,,casual,INDEX MATCH,3,0,0,0,1,0,6,0,0,9,5,7,1,0,2,6
Fans,New Orleans Pelicans,NBA,Freeport,Freeport,Freeport,16229,0,40.717124,-79.642747,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Galliano,Galliano,Galliano,70354,19,29.437009,-90.304724,Hispanic,0.21,,casual,INDEX MATCH,0,22,0,0,2,0,0,0,4,3,0,0,0,0,0,5
Fans,New Orleans Pelicans,NBA,Garyville,Garyville,Garyville,70051,0,30.07963,-90.62511,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Gautier,Gautier,Gautier,39553,0,30.421676,-88.66487,Hispanic,0.21,,convertible,INDEX MATCH,3,18,0,0,0,0,1,8,0,20,11,6,12,5,8,0
Fans,New Orleans Pelicans,NBA,Geismar,Geismar,Geismar,70734,6,30.205118,-90.992636,Hispanic,0.21,,convertible,INDEX MATCH,0,0,1,0,14,0,0,9,0,0,14,5,0,0,2,24
Fans,New Orleans Pelicans,NBA,Goldsboro,Goldsboro,Goldsboro,27530,0,35.368277,-78.092871,Hispanic,0.21,,convertible,INDEX MATCH,5,1,3,6,0,21,2,5,7,8,58,28,2,5,2,4
Fans,New Orleans Pelicans,NBA,Gonzales,Gonzales,Gonzales,93926,16,36.502102,-121.408607,Hispanic,0.21,,casual,INDEX MATCH,4,14,13,7,23,18,20,0,47,25,24,58,72,23,42,24
Fans,New Orleans Pelicans,NBA,Gray,Gray,Gray,4039,20,43.878567,-70.328889,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
Fans,New Orleans Pelicans,NBA,Greensboro,Greensboro,Greensboro,27401,0,36.069144,-79.765156,Hispanic,0.21,,convertible,INDEX MATCH,0,0,5,20,3,0,6,0,4,5,10,3,1,0,0,5
Fans,New Orleans Pelicans,NBA,Gretna,Gretna,Gretna,70053,55,29.911385,-90.055722,Hispanic,0.21,,avid,INDEX MATCH,36,55,7,16,5,8,7,14,14,19,37,26,6,16,0,13
Fans,New Orleans Pelicans,NBA,Gulf Shores,Gulf Shores,Gulf Shores,36542,0,30.269721,-87.750611,Hispanic,0.21,,convertible,INDEX MATCH,0,2,0,4,0,0,0,0,0,0,7,1,6,0,0,13
Fans,New Orleans Pelicans,NBA,Gulfport,Saint Petersburg,Saint Petersburg,33707,9,27.757005,-82.726422,Hispanic,0.21,,casual,INDEX MATCH,13,2,36,3,3,5,0,0,6,15,17,10,8,7,8,8
Fans,New Orleans Pelicans,NBA,Hahnville,Hahnville,Hahnville,70057,0,29.966812,-90.408167,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,2,0,2,0,1,3,4,0,0,0,7
Fans,New Orleans Pelicans,NBA,Hammond,Hammond,Hammond,46320,29,41.691701,-87.510921,Hispanic,0.21,,casual,INDEX MATCH,37,13,7,10,10,20,31,8,20,4,30,50,31,29,5,3
Fans,New Orleans Pelicans,NBA,Hamptons at Boca Raton,Boca Raton,Boca Raton,33434,0,26.381132,-80.170567,Hispanic,0.21,,convertible,INDEX MATCH,21,18,41,8,9,14,8,20,10,14,38,23,4,9,23,53
Fans,New Orleans Pelicans,NBA,Harvey,Harvey,Harvey,60426,60,41.61003,-87.64671,Hispanic,0.21,,avid,INDEX MATCH,22,10,6,22,27,7,12,16,3,39,102,44,25,8,24,21
Fans,New Orleans Pelicans,NBA,Hattiesburg,Hattiesburg,Hattiesburg,39401,5,31.245138,-89.28071,Hispanic,0.21,,convertible,INDEX MATCH,7,4,1,0,0,1,3,0,4,14,9,14,0,0,0,2
Fans,New Orleans Pelicans,NBA,Hawthorne,Hawthorne,Hawthorne,7506,0,40.954375,-74.161788,Hispanic,0.21,,convertible,INDEX MATCH,8,2,9,8,5,0,12,0,5,7,13,1,34,52,46,62
Fans,New Orleans Pelicans,NBA,Helena Valley Southeast,Helena,Helena,59602,0,46.707449,-111.957961,Hispanic,0.21,,convertible,INDEX MATCH,1,0,0,1,0,0,0,0,12,5,3,23,25,0,0,1
Fans,New Orleans Pelicans,NBA,Hester,Empire,Empire,70050,0,29.37952,-89.590148,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Holland,Holland,Holland,14080,0,42.640179,-78.543738,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
Fans,New Orleans Pelicans,NBA,Hollister,Hollister,Hollister,95023,0,36.828078,-121.3924,Hispanic,0.21,,convertible,INDEX MATCH,30,63,41,15,63,35,47,67,68,121,175,333,182,219,253,238
Fans,New Orleans Pelicans,NBA,Hope,Jayess,Jayess,39641,0,31.3649,-90.20592,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Houma,Houma,Houma,70360,35,29.578671,-90.805402,Hispanic,0.21,,casual,INDEX MATCH,12,0,0,0,0,0,0,0,0,7,0,21,0,0,0,3
Fans,New Orleans Pelicans,NBA,Huber Heights,Dayton,Dayton,45424,0,39.835257,-84.112288,Hispanic,0.21,,convertible,INDEX MATCH,1,3,0,6,2,0,13,0,0,0,2,11,5,12,13,16
Fans,New Orleans Pelicans,NBA,Inniswold,Baton Rouge,Baton Rouge,70809,23,30.394045,-91.070972,Hispanic,0.21,,casual,INDEX MATCH,0,4,0,0,0,0,0,3,28,0,7,28,0,7,24,1
Fans,New Orleans Pelicans,NBA,Irondale,Birmingham,Birmingham,35210,0,33.540927,-86.670318,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,1,5,0,0,0,0,7,5,2,0,10,5
Fans,New Orleans Pelicans,NBA,Jackson,Jackson,Jackson,38301,0,35.570424,-88.862742,Hispanic,0.21,,convertible,INDEX MATCH,4,0,3,3,0,6,5,1,1,12,8,29,2,2,0,0
Fans,New Orleans Pelicans,NBA,Jean Lafitte,Lafitte,Lafitte,70067,46,29.70773,-90.09817,Hispanic,0.21,,avid,INDEX MATCH,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Jeanerette,Jeanerette,Jeanerette,70544,0,29.936497,-91.724248,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1
Fans,New Orleans Pelicans,NBA,Jefferson,Jefferson,Jefferson,21755,57,39.353688,-77.567142,Hispanic,0.21,,avid,INDEX MATCH,0,0,0,0,5,0,0,0,0,0,4,1,0,7,4,1
Fans,New Orleans Pelicans,NBA,Jennings,Jennings,Jennings,70546,0,30.259096,-92.69411,Hispanic,0.21,,convertible,INDEX MATCH,3,0,0,0,0,0,0,0,0,0,0,4,0,6,1,0
Fans,New Orleans Pelicans,NBA,Jennings,Jennings,Jennings,70546,0,30.259096,-92.69411,Hispanic,0.21,,convertible,INDEX MATCH,3,0,0,0,0,0,0,0,0,0,0,4,0,6,1,0
Fans,New Orleans Pelicans,NBA,Jerome,Jerome,Jerome,83338,0,42.736869,-114.374568,Hispanic,0.21,,convertible,INDEX MATCH,12,22,4,43,10,13,11,26,19,61,87,64,20,20,24,15
Fans,New Orleans Pelicans,NBA,Kamas,Kamas,Kamas,84036,0,40.667933,-111.312427,Hispanic,0.21,,convertible,INDEX MATCH,3,0,0,5,0,2,13,3,0,8,7,12,7,1,3,10
Fans,New Orleans Pelicans,NBA,Kenner,Kenner,Kenner,70062,41,29.99171,-90.258065,Hispanic,0.21,,avid,INDEX MATCH,16,7,13,2,29,17,2,0,27,30,19,58,24,11,12,44
Fans,New Orleans Pelicans,NBA,Kiln,Kiln,Kiln,39556,0,30.487498,-89.418722,Hispanic,0.21,,convertible,INDEX MATCH,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Kinder,Kinder,Kinder,70648,0,30.578402,-92.928777,Hispanic,0.21,,convertible,INDEX MATCH,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Kinston,Kinston,Kinston,28501,0,35.242923,-77.51666,Hispanic,0.21,,convertible,INDEX MATCH,21,0,0,0,7,6,7,6,0,0,5,26,0,0,0,0
Fans,New Orleans Pelicans,NBA,LaPlace,La Place,La Place,70068,40,30.107701,-90.42675,Hispanic,0.21,,avid,INDEX MATCH,0,7,0,0,0,5,7,4,0,21,4,44,32,4,24,1
Fans,New Orleans Pelicans,NBA,Lacombe,Lacombe,Lacombe,70445,35,30.386606,-89.900397,Hispanic,0.21,,casual,INDEX MATCH,6,2,0,19,1,0,2,0,0,0,8,2,0,0,0,0
Fans,New Orleans Pelicans,NBA,Lafayette,Lafayette,Lafayette,37083,18,36.52772,-86.025585,Hispanic,0.21,,casual,INDEX MATCH,12,0,1,13,4,3,0,0,0,3,0,0,0,4,0,0
Fans,New Orleans Pelicans,NBA,Lake Charles,Lake Charles,Lake Charles,70601,7,30.233355,-93.214903,Hispanic,0.21,,convertible,INDEX MATCH,10,5,16,3,0,2,3,0,0,11,0,5,0,0,1,54
Fans,New Orleans Pelicans,NBA,Lancaster,Lancaster,Lancaster,17601,0,40.076553,-76.31068,Hispanic,0.21,,convertible,INDEX MATCH,18,6,14,30,30,8,9,0,22,15,64,85,45,22,9,55
Fans,New Orleans Pelicans,NBA,Lansing,Lansing,Lansing,48911,0,42.680335,-84.543494,Hispanic,0.21,,convertible,INDEX MATCH,18,25,15,14,22,7,16,8,7,47,39,60,43,3,9,8
Fans,New Orleans Pelicans,NBA,Larose,Larose,Larose,70373,0,29.56692,-90.37625,Hispanic,0.21,,convertible,INDEX MATCH,10,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0
Fans,New Orleans Pelicans,NBA,Latimer,Biloxi,Biloxi,39532,0,30.510988,-88.96808,Hispanic,0.21,,convertible,INDEX MATCH,0,0,3,2,24,0,0,8,6,7,38,12,4,12,6,2
Fans,New Orleans Pelicans,NBA,Livingston,Livingston,Livingston,38570,0,36.38519,-85.329392,Hispanic,0.21,,convertible,INDEX MATCH,0,4,0,0,7,0,0,4,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Logansport,Logansport,Logansport,46947,0,40.77927,-86.375168,Hispanic,0.21,,convertible,INDEX MATCH,24,11,9,12,31,30,26,31,5,52,35,70,34,10,0,1
Fans,New Orleans Pelicans,NBA,Luling,Luling,Luling,70070,25,29.90364,-90.34925,Hispanic,0.21,,casual,INDEX MATCH,3,0,0,0,0,0,1,0,0,4,0,3,4,0,10,12
Fans,New Orleans Pelicans,NBA,Lutcher,Lutcher,Lutcher,70071,0,30.04048,-90.69898,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0
Fans,New Orleans Pelicans,NBA,Madisonville,Madisonville,Madisonville,77864,48,30.970828,-95.890751,Hispanic,0.21,,avid,INDEX MATCH,4,0,0,8,7,0,0,5,3,20,17,24,2,0,7,0
Fans,New Orleans Pelicans,NBA,Mandeville,Mandeville,Mandeville,70448,28,30.36218,-90.039451,Hispanic,0.21,,casual,INDEX MATCH,0,0,0,0,5,0,2,0,8,1,8,25,8,10,12,3
Fans,New Orleans Pelicans,NBA,Markham,Markham,Markham,60428,0,41.59365,-87.69477,Hispanic,0.21,,convertible,INDEX MATCH,8,2,5,0,0,3,0,4,0,10,0,11,1,12,0,3
Fans,New Orleans Pelicans,NBA,McComb,Mccomb,Mccomb,39648,0,31.1769,-90.40156,Hispanic,0.21,,convertible,INDEX MATCH,0,0,10,4,0,3,0,1,0,0,0,0,0,0,0,0
Fans,New Orleans Pelicans,NBA,Metairie,Metairie,Metairie,70001,46,29.984643,-90.161821,Hispanic,0.21,,avid,INDEX MATCH,35,30,9,16,33,3,59,6,9,25,68,36,32,26,19,30
Fans,New Orleans Pelicans,NBA,Minden,Minden,Minden,71055,0,32.725217,-93.312837,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,2
Fans,New Orleans Pelicans,NBA,Minooka,Minooka,Minooka,60447,0,41.45531,-88.26173,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,0,4,0,0,4,23,20,30,22,0,35,28
Fans,New Orleans Pelicans,NBA,Miramar Beach,Miramar Beach,Miramar Beach,32550,0,30.385086,-86.346246,Hispanic,0.21,,convertible,INDEX MATCH,0,0,0,0,8,11,0,0,0,0,13,0,12,6,3,0
