dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Philadelphia Phillies,MLB,Perkasie,Perkasie,Perkasie,18944,40.390196,-75.233253,37,Casual,White,0.62,18944,130,57,86,96,51,122,47,139,117,190,215,357,682,676,631,900
Fans,Philadelphia Phillies,MLB,Pine Grove,Pine Grove,Pine Grove,17963,40.577029,-76.33716,37,Casual,White,0.62,17963,20,76,104,87,73,97,37,127,161,81,225,168,381,292,185,163
Fans,Philadelphia Phillies,MLB,Pine Hill,Clementon,Clementon,8021,39.80364,-75.005762,38,Casual,White,0.62,8021,198,329,196,203,219,237,88,417,197,125,606,768,1195,787,574,439
Fans,Philadelphia Phillies,MLB,Pitman,Pitman,Pitman,8071,39.734928,-75.136809,33,Casual,White,0.62,8071,37,19,36,52,104,97,74,22,126,82,136,181,330,252,319,287
Fans,Philadelphia Phillies,MLB,Pittsgrove Township,Elmer,Elmer,8318,39.548074,-75.198368,32,Casual,White,0.62,8318,55,31,38,36,84,105,37,45,42,61,148,286,254,324,116,293
Fans,Philadelphia Phillies,MLB,Plymouth Meeting,Plymouth Meeting,Plymouth Meeting,19462,40.10965,-75.27962,34,Casual,White,0.62,19462,79,60,49,40,92,86,44,87,88,82,111,174,331,218,366,525
Fans,Philadelphia Phillies,MLB,Pottstown,Pottstown,Pottstown,19464,40.263457,-75.617195,30,Casual,White,0.62,19464,268,235,307,465,299,264,82,330,200,320,682,980,1255,1086,660,916
Fans,Philadelphia Phillies,MLB,Pottsville,Pottsville,Pottsville,17901,40.708751,-76.282986,30,Casual,White,0.62,17901,354,271,291,391,298,207,76,334,327,160,417,590,757,399,371,323
Fans,Philadelphia Phillies,MLB,Ramblewood,Mount Laurel,Mount Laurel,8054,39.955912,-74.91731,0,Convertible,White,0.62,8054,169,53,69,251,160,246,80,270,156,180,526,658,1055,876,777,1270
Fans,Philadelphia Phillies,MLB,Rancho San Diego,Spring Valley,Spring Valley,91978,32.733452,-116.957898,0,Convertible,White,0.62,91978,29,63,16,35,8,27,37,43,10,162,43,82,133,162,132,115
Fans,Philadelphia Phillies,MLB,Red Hill,Red Hill,Red Hill,18076,40.37288,-75.48101,52,Casual,White,0.62,18076,17,23,26,32,20,38,27,48,30,25,30,31,64,125,148,43
Fans,Philadelphia Phillies,MLB,Reiffton,Reading,Reading,19606,40.335119,-75.874976,0,Convertible,White,0.62,19606,192,82,97,263,227,236,78,303,223,215,518,750,961,699,691,689
Fans,Philadelphia Phillies,MLB,Richboro,Richboro,Richboro,18954,40.224658,-75.001662,30,Casual,White,0.62,18954,44,6,6,28,25,11,12,31,31,42,53,98,80,304,195,262
Fans,Philadelphia Phillies,MLB,Ridgeland,Ridgeland,Ridgeland,39157,32.436064,-90.13731,0,Convertible,White,0.62,39157,82,84,70,118,103,127,69,148,181,136,193,351,518,259,135,236
Fans,Philadelphia Phillies,MLB,Ridley Park,Ridley Park,Ridley Park,19078,39.878212,-75.323082,48,Casual,White,0.62,19078,87,83,16,50,74,29,19,45,61,174,248,221,362,410,272,296
Fans,Philadelphia Phillies,MLB,Robesonia,Robesonia,Robesonia,19551,40.35176,-76.13439,0,Convertible,White,0.62,19551,17,14,30,25,42,35,21,17,29,53,99,148,157,121,102,130
Fans,Philadelphia Phillies,MLB,Rural Hall,Rural Hall,Rural Hall,27045,36.230211,-80.329602,0,Convertible,White,0.62,27045,121,50,49,63,57,117,64,70,107,70,74,358,267,197,138,185
Fans,Philadelphia Phillies,MLB,Saint Lawrence,Reading,Reading,19606,40.335119,-75.874976,33,Casual,White,0.62,19606,192,82,97,263,227,236,78,303,223,215,518,750,961,699,691,689
Fans,Philadelphia Phillies,MLB,Salunga-Landisville,Landisville,Landisville,17538,40.09537,-76.40996,22,Convertible,White,0.62,17538,29,55,20,175,32,198,158,41,27,86,46,102,208,233,208,246
Fans,Philadelphia Phillies,MLB,Sanatoga,Pottstown,Pottstown,19464,40.263457,-75.617195,36,Casual,White,0.62,19464,268,235,307,465,299,264,82,330,200,320,682,980,1255,1086,660,916
Fans,Philadelphia Phillies,MLB,Sand Hill,Lebanon,Lebanon,17046,40.381212,-76.436791,19,Convertible,White,0.62,17046,260,171,319,404,259,270,86,278,280,184,638,539,743,529,308,347
Fans,Philadelphia Phillies,MLB,Sassamansville,Sassamansville,Sassamansville,19472,40.336935,-75.573783,38,Casual,White,0.62,19472,0,0,0,0,0,0,7,3,0,7,0,0,0,6,0,3
Fans,Philadelphia Phillies,MLB,Schaefferstown,Schaefferstown,Schaefferstown,17088,40.29692,-76.2938,0,Convertible,White,0.62,17088,0,20,0,0,0,7,12,0,0,0,0,17,12,24,0,4
Fans,Philadelphia Phillies,MLB,Sellersville,Sellersville,Sellersville,18960,40.360473,-75.317521,40,Casual,White,0.62,18960,60,78,51,47,53,38,30,171,34,79,205,214,360,438,237,306
Fans,Philadelphia Phillies,MLB,Shavertown,Shavertown,Shavertown,18708,41.3198,-75.93798,0,Convertible,White,0.62,18708,36,130,27,87,135,113,81,105,99,81,101,113,220,288,151,299
Fans,Philadelphia Phillies,MLB,Silverton,Silverton,Silverton,97381,44.954501,-122.748442,0,Convertible,White,0.62,97381,138,95,61,156,102,79,50,51,126,79,183,229,412,314,286,375
Fans,Philadelphia Phillies,MLB,Skippack,Skippack,Skippack,19474,40.225109,-75.403095,50,Casual,White,0.62,19474,0,0,0,0,0,0,7,0,18,0,28,0,14,0,24,22
Fans,Philadelphia Phillies,MLB,Skyline View,Harrisburg,Harrisburg,17112,40.344295,-76.790248,0,Convertible,White,0.62,17112,92,132,73,189,261,100,62,209,334,156,500,713,1321,913,967,1138
Fans,Philadelphia Phillies,MLB,Slatington,Slatington,Slatington,18080,40.734537,-75.618611,14,Convertible,White,0.62,18080,104,147,119,91,55,122,73,103,64,154,131,273,386,309,197,235
Fans,Philadelphia Phillies,MLB,South Harrison Township,Mullica Hill,Mullica Hill,8062,39.715857,-75.235017,28,Casual,White,0.62,8062,48,29,49,41,94,85,49,23,9,28,115,87,393,306,265,514
Fans,Philadelphia Phillies,MLB,South Pottstown,Pottstown,Pottstown,19465,40.190532,-75.684443,41,Casual,White,0.62,19465,115,32,45,44,126,93,45,146,148,133,265,326,649,572,351,457
Fans,Philadelphia Phillies,MLB,Southampton,Southampton,Southampton,11968,40.905926,-72.415663,46,Casual,White,0.62,11968,125,45,37,43,86,33,33,32,30,29,126,116,172,227,274,287
Fans,Philadelphia Phillies,MLB,Springfield,Springfield,Springfield,62701,39.800698,-89.648801,42,Casual,White,0.62,62701,11,50,7,3,24,14,18,4,0,16,11,31,0,4,9,13
Fans,Philadelphia Phillies,MLB,Stowe,Stowe,Stowe,5672,44.46533,-72.68456,0,Convertible,White,0.62,5672,94,14,120,81,11,0,9,69,24,12,87,93,207,72,278,122
Fans,Philadelphia Phillies,MLB,Strasburg,Strasburg,Strasburg,17579,39.98316,-76.18412,0,Convertible,White,0.62,17579,51,27,58,17,44,11,12,32,68,45,113,125,233,144,198,128
Fans,Philadelphia Phillies,MLB,Stratford,Stratford,Stratford,8084,39.829763,-75.012012,23,Convertible,White,0.62,8084,95,8,3,24,17,12,14,28,47,32,72,147,156,126,182,166
Fans,Philadelphia Phillies,MLB,Summerdale,Summerdale,Summerdale,36580,30.4877,-87.69971,0,Convertible,White,0.62,36580,105,7,66,14,78,54,32,19,53,48,80,105,208,52,50,89
Fans,Philadelphia Phillies,MLB,Summit Station,Summit Station,Summit Station,17979,40.554516,-76.203767,0,Convertible,White,0.62,17979,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,9
Fans,Philadelphia Phillies,MLB,Telford,Telford,Telford,18969,40.325792,-75.380495,28,Casual,White,0.62,18969,40,67,58,74,67,114,50,76,179,40,211,272,463,361,350,528
Fans,Philadelphia Phillies,MLB,Thorndale,Thorndale,Thorndale,19372,39.998397,-75.758457,32,Casual,White,0.62,19372,0,0,0,0,0,4,7,11,0,51,17,47,70,118,43,35
Fans,Philadelphia Phillies,MLB,Thornton,Thornton,Thornton,60476,41.56809,-87.6081,0,Convertible,White,0.62,60476,16,2,11,19,20,27,18,9,24,14,56,38,23,40,37,37
Fans,Philadelphia Phillies,MLB,Trappe,Collegeville,Collegeville,19426,40.18566,-75.45157,43,Casual,White,0.62,19426,60,103,107,36,115,130,74,97,225,170,142,455,898,544,657,936
Fans,Philadelphia Phillies,MLB,Trooper,Norristown,Norristown,19403,40.149717,-75.378372,26,Convertible,White,0.62,19403,137,156,326,187,316,303,99,256,206,327,820,821,1244,1017,940,1275
Fans,Philadelphia Phillies,MLB,Trout Run,Trout Run,Trout Run,17771,41.438766,-77.06138,0,Convertible,White,0.62,17771,12,37,34,50,32,40,14,37,29,26,49,73,120,76,41,42
Fans,Philadelphia Phillies,MLB,Troy,Troy,Troy,48083,42.555985,-83.119206,0,Convertible,White,0.62,48083,112,199,104,123,193,176,69,138,150,87,245,329,592,469,345,370
Fans,Philadelphia Phillies,MLB,Upper Darby,Upper Darby,Upper Darby,19082,39.960411,-75.270393,28,Casual,White,0.62,19082,256,137,115,104,108,164,71,60,198,131,195,214,443,193,327,175
Fans,Philadelphia Phillies,MLB,Waller,Waller,Waller,77484,30.087937,-95.948512,0,Convertible,White,0.62,77484,48,69,42,32,19,84,78,17,17,187,56,122,265,284,181,206
Fans,Philadelphia Phillies,MLB,Wapwallopen,Wapwallopen,Wapwallopen,18660,41.142698,-76.039935,21,Convertible,White,0.62,18660,36,15,35,34,22,15,14,17,42,34,60,101,130,115,69,66
Fans,Philadelphia Phillies,MLB,Warminster,Warminster,Warminster,18974,40.217062,-75.072803,47,Casual,White,0.62,18974,247,104,175,276,213,281,97,166,174,251,787,791,1417,1143,851,1397
Fans,Philadelphia Phillies,MLB,Washington Crossing,Washington Crossing,Washington Crossing,18977,40.284947,-74.877828,30,Casual,White,0.62,18977,6,31,0,0,32,8,14,16,18,11,10,40,73,78,68,74
Fans,Philadelphia Phillies,MLB,Waterville,Waterville,Waterville,43566,41.513751,-83.765287,0,Convertible,White,0.62,43566,35,10,12,55,0,74,45,23,81,42,94,175,283,193,257,299
Fans,Philadelphia Phillies,MLB,Wernersville,Wernersville,Wernersville,19565,40.33009,-76.0805,44,Casual,White,0.62,19565,46,25,45,83,38,131,73,58,94,102,214,205,203,180,140,152
Fans,Philadelphia Phillies,MLB,West Deptford,Thorofare,Thorofare,8086,39.84234,-75.19629,34,Casual,White,0.62,8086,68,63,72,25,122,22,19,37,71,38,110,159,229,140,157,301
Fans,Philadelphia Phillies,MLB,West Goshen,West Chester,West Chester,19380,39.980107,-75.610503,22,Convertible,White,0.62,19380,156,219,148,298,159,241,85,199,210,254,658,782,1420,1056,1306,1502
Fans,Philadelphia Phillies,MLB,West Norriton,Norristown,Norristown,19403,40.149717,-75.378372,27,Casual,White,0.62,19403,137,156,326,187,316,303,99,256,206,327,820,821,1244,1017,940,1275
Fans,Philadelphia Phillies,MLB,West Point,West Point,West Point,10996,41.3937,-73.972175,14,Convertible,White,0.62,10996,7,7,0,0,0,0,12,0,33,4,28,24,44,74,104,84
Fans,Philadelphia Phillies,MLB,West Wyoming,Wyoming,Wyoming,18644,41.31175,-75.83742,0,Convertible,White,0.62,18644,27,69,78,58,109,153,143,74,45,57,153,224,340,188,151,208
Fans,Philadelphia Phillies,MLB,Westampton,Mount Holly,Mount Holly,8060,39.985384,-74.806249,0,Convertible,White,0.62,8060,89,38,71,55,78,71,54,35,136,94,200,355,506,634,275,520
Fans,Philadelphia Phillies,MLB,Wildwood Crest,Wildwood,Wildwood,8260,39,-74.81667,39,Casual,White,0.62,8260,212,189,56,144,85,190,73,115,190,209,292,352,511,259,198,331
Fans,Philadelphia Phillies,MLB,Williamsport,Williamsport,Williamsport,17701,41.345045,-76.857256,0,Convertible,White,0.62,17701,611,494,498,465,368,548,193,371,564,429,872,946,1125,922,456,546
Fans,Philadelphia Phillies,MLB,Willow Grove,Willow Grove,Willow Grove,19090,40.157452,-75.124753,26,Convertible,White,0.62,19090,50,79,22,122,117,116,61,129,105,116,145,348,552,495,326,489
Fans,Philadelphia Phillies,MLB,Willow Street,Willow Street,Willow Street,17584,39.959349,-76.259779,0,Convertible,White,0.62,17584,61,35,64,70,21,55,50,10,76,64,141,265,298,414,439,332
Fans,Philadelphia Phillies,MLB,Woodbine,Woodbine,Woodbine,8270,39.24178,-74.81517,43,Casual,White,0.62,8270,31,54,41,44,43,33,20,29,81,58,69,120,255,229,180,231
Fans,Philadelphia Phillies,MLB,Woodbourne,Woodbourne,Woodbourne,12788,41.75981,-74.59405,37,Casual,White,0.62,12788,40,4,0,4,63,14,22,32,9,10,56,22,30,48,53,39
Fans,Philadelphia Phillies,MLB,Woodbury Heights,Woodbury Heights,Woodbury Heights,8097,39.81706,-75.15518,58,Avid,White,0.62,8097,3,3,0,17,13,9,9,3,12,50,50,34,108,67,76,109
Fans,Philadelphia Phillies,MLB,Wye,Dodson,Dodson,59524,48.394962,-108.246539,0,Convertible,White,0.62,59524,1,6,1,0,4,0,7,31,0,5,3,8,7,0,0,0
Fans,Philadelphia Phillies,MLB,Wyomissing,Reading,Reading,19610,40.338017,-75.978006,24,Convertible,White,0.62,19610,92,35,91,180,155,117,50,130,69,113,303,481,335,327,280,446
Fans,Philadelphia Phillies,MLB,Zion,Zion,Zion,60099,42.44613,-87.83285,0,Convertible,White,0.62,60099,210,99,178,125,172,151,86,100,151,174,268,264,565,389,442,257
Fans,Atlanta Braves,MLB,Abbeville,Abbeville,Abbeville,36310,31.559402,-85.222965,6,Convertible,White,0.64,36310,116,39,72,60,64,79,38,45,25,58,79,96,117,140,67,45
Fans,Atlanta Braves,MLB,Adairsville,Adairsville,Adairsville,30103,34.3687,-84.93411,39,Casual,White,0.64,30103,179,93,52,17,81,97,89,133,116,131,246,309,506,401,260,167
Fans,Atlanta Braves,MLB,Adrian,Adrian,Adrian,49221,41.889943,-84.065892,22,Convertible,White,0.64,49221,509,338,353,590,358,489,151,611,263,430,585,1207,1334,740,372,371
Fans,Atlanta Braves,MLB,Alma,Alma,Alma,48801,43.375171,-84.678002,25,Convertible,White,0.64,48801,120,212,212,135,140,91,38,276,213,70,349,328,343,219,170,114
Fans,Atlanta Braves,MLB,Andalusia,Andalusia,Andalusia,36420,31.3085,-86.48329,15,Convertible,White,0.64,36420,145,152,122,112,129,88,46,126,76,102,153,120,306,151,93,116
Fans,Atlanta Braves,MLB,Arabi,Arabi,Arabi,70032,29.95532,-89.99839,0,Convertible,White,0.64,70032,68,52,44,42,33,20,16,28,53,45,44,74,143,49,54,69
Fans,Atlanta Braves,MLB,Ashburn,Ashburn,Ashburn,20147,39.037339,-77.480542,37,Casual,White,0.64,20147,198,107,97,151,97,65,48,221,180,202,293,451,945,887,948,1561
Fans,Atlanta Braves,MLB,Avondale Estates,Avondale Estates,Avondale Estates,30002,33.77149,-84.26714,22,Convertible,White,0.64,30002,26,18,0,20,40,12,13,12,30,38,22,63,122,108,109,173
Fans,Atlanta Braves,MLB,Ball Ground,Ball Ground,Ball Ground,30107,34.33815,-84.37659,36,Casual,White,0.64,30107,60,76,73,45,141,60,44,127,103,197,197,372,404,525,335,421
Fans,Atlanta Braves,MLB,Baxley,Baxley,Baxley,31513,31.756861,-82.350837,34,Casual,White,0.64,31513,220,188,93,216,201,164,77,86,111,87,206,203,363,200,150,186
Fans,Atlanta Braves,MLB,Belton,Belton,Belton,29627,34.492422,-82.569083,17,Convertible,White,0.64,29627,186,104,201,131,114,241,69,96,145,159,216,412,525,275,281,83
Fans,Atlanta Braves,MLB,Belwood,Lawndale,Lawndale,28090,35.433739,-81.569729,19,Convertible,White,0.64,28090,62,94,99,76,56,26,15,65,79,94,127,118,191,125,64,101
Fans,Atlanta Braves,MLB,Bethlehem,Bethlehem,Bethlehem,18015,40.58883,-75.351958,34,Casual,White,0.64,18015,199,202,347,166,241,243,150,397,143,269,275,366,596,548,246,436
Fans,Atlanta Braves,MLB,Blue Ridge,Blue Ridge,Blue Ridge,75424,33.318638,-96.396186,20,Convertible,White,0.64,75424,24,8,6,42,20,1,2,58,43,24,38,43,108,89,79,60
Fans,Atlanta Braves,MLB,Blue Ridge,Blue Ridge,Blue Ridge,75424,33.318638,-96.396186,20,Convertible,White,0.64,75424,24,8,6,42,20,1,2,58,43,24,38,43,108,89,79,60
Fans,Atlanta Braves,MLB,Boaz,Boaz,Boaz,35956,34.146146,-86.146749,25,Convertible,White,0.64,35956,84,109,109,93,134,63,43,65,80,88,168,174,268,156,143,65
Fans,Atlanta Braves,MLB,Bolingbroke,Bolingbroke,Bolingbroke,31004,32.946971,-83.800628,32,Casual,White,0.64,31004,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Bowdon,Bowdon,Bowdon,30108,33.53789,-85.25328,32,Casual,White,0.64,30108,48,99,72,95,52,83,62,93,131,39,83,141,219,134,97,109
Fans,Atlanta Braves,MLB,Brooks,Brooks,Brooks,30205,33.30009,-84.453196,36,Casual,White,0.64,30205,26,18,39,19,15,3,5,29,15,36,21,63,67,66,98,120
Fans,Atlanta Braves,MLB,Bucksport,Bucksport,Bucksport,4416,44.600448,-68.773241,9,Convertible,White,0.64,4416,38,71,84,88,42,124,89,24,104,71,141,163,264,56,100,7
Fans,Atlanta Braves,MLB,Bucyrus,Bucyrus,Bucyrus,44820,40.832674,-82.973876,0,Convertible,White,0.64,44820,243,232,164,335,246,163,60,277,234,184,560,437,576,508,155,207
Fans,Atlanta Braves,MLB,Byron,Byron,Byron,14422,43.073142,-78.056938,47,Casual,White,0.64,14422,8,12,11,3,5,13,8,12,7,10,34,50,49,34,49,57
Fans,Atlanta Braves,MLB,Cairo,Cairo,Cairo,12413,42.301789,-74.029434,18,Convertible,White,0.64,12413,15,53,37,54,45,12,17,31,30,84,93,42,104,67,17,40
Fans,Atlanta Braves,MLB,Calhoun,Calhoun,Calhoun,30701,34.496921,-84.887942,33,Casual,White,0.64,30701,387,438,538,360,236,455,157,429,392,319,499,561,1124,742,400,493
Fans,Atlanta Braves,MLB,Canton,Canton,Canton,2021,42.179146,-71.121185,30,Casual,White,0.64,2021,166,67,107,173,94,82,65,39,69,105,247,370,408,413,374,652
Fans,Atlanta Braves,MLB,Carrollton,Carrollton,Carrollton,75006,32.962473,-96.89817,32,Casual,White,0.64,75006,193,172,96,275,242,296,118,304,202,247,573,732,1338,1079,596,863
Fans,Atlanta Braves,MLB,Cartersville,Cartersville,Cartersville,30120,34.200787,-84.847108,30,Casual,White,0.64,30120,218,248,294,251,245,157,92,349,353,189,376,653,1550,779,757,447
Fans,Atlanta Braves,MLB,Cashiers,Cashiers,Cashiers,28717,35.101156,-83.093769,34,Casual,White,0.64,28717,12,6,0,10,0,36,32,0,5,29,17,77,30,52,49,21
Fans,Atlanta Braves,MLB,Cedar Hill,Cedar Hill,Cedar Hill,63016,38.352262,-90.62569,0,Convertible,White,0.64,63016,45,21,23,58,22,36,34,100,89,81,98,180,263,191,157,146
Fans,Atlanta Braves,MLB,Centerville,Dayton,Dayton,45459,39.646371,-84.171733,0,Convertible,White,0.64,45459,184,130,179,234,256,234,92,317,242,221,436,666,1041,744,641,927
Fans,Atlanta Braves,MLB,Cheraw,Cheraw,Cheraw,29520,34.691548,-79.943741,0,Convertible,White,0.64,29520,154,65,85,86,147,47,31,108,119,85,96,118,170,132,145,102
Fans,Atlanta Braves,MLB,Chickamauga,Chickamauga,Chickamauga,30707,34.76416,-85.353517,36,Casual,White,0.64,30707,152,82,151,159,94,246,102,198,242,200,372,486,755,392,118,95
Fans,Atlanta Braves,MLB,Clermont,Clermont,Clermont,34711,28.584025,-81.779423,39,Casual,White,0.64,34711,280,42,348,399,424,381,169,493,180,205,993,931,1889,1091,1286,1092
Fans,Atlanta Braves,MLB,Cochran,Cochran,Cochran,31014,32.383904,-83.321095,45,Casual,White,0.64,31014,90,108,61,118,77,49,34,45,43,140,148,143,349,175,212,112
Fans,Atlanta Braves,MLB,Colbert,Colbert,Colbert,99005,47.852847,-117.337529,30,Casual,White,0.64,99005,77,33,10,22,33,57,68,58,32,10,156,99,301,461,248,269
Fans,Atlanta Braves,MLB,Coldwater,Coldwater,Coldwater,49036,41.905358,-85.058716,5,Convertible,White,0.64,49036,326,161,230,378,218,236,65,280,241,307,557,630,668,546,285,257
Fans,Atlanta Braves,MLB,Commerce,Commerce,Commerce,30529,34.217179,-83.482653,28,Casual,White,0.64,30529,54,61,35,65,179,110,77,171,70,99,276,276,275,175,188,76
Fans,Atlanta Braves,MLB,Covington,Covington,Covington,30014,33.529341,-83.849622,26,Convertible,White,0.64,30014,201,132,204,219,146,136,74,227,243,292,396,746,1027,755,504,471
Fans,Atlanta Braves,MLB,Cramerton,Cramerton,Cramerton,28032,35.23875,-81.07508,20,Convertible,White,0.64,28032,106,28,10,33,36,17,19,14,15,23,40,51,111,141,36,44
Fans,Atlanta Braves,MLB,Dadeville,Dadeville,Dadeville,36853,32.794796,-85.744428,21,Convertible,White,0.64,36853,50,116,78,76,92,81,47,81,67,54,125,181,202,179,168,184
Fans,Atlanta Braves,MLB,Darien,Darien,Darien,60561,41.743437,-87.98046,20,Convertible,White,0.64,60561,72,51,81,45,125,111,47,136,116,209,311,279,626,689,563,600
Fans,Atlanta Braves,MLB,Dayton,Dayton,Dayton,37321,35.49396,-85.01245,21,Convertible,White,0.64,37321,246,216,156,132,248,148,57,127,306,193,563,465,723,378,187,195
Fans,Atlanta Braves,MLB,Dexter,Dexter,Dexter,48130,42.353887,-83.898295,44,Casual,White,0.64,48130,32,30,58,42,53,44,30,49,97,74,120,324,454,425,336,639
Fans,Atlanta Braves,MLB,Dickson,Dickson,Dickson,37055,36.141461,-87.396417,9,Convertible,White,0.64,37055,209,263,183,233,214,246,94,255,157,370,607,991,710,854,404,270
Fans,Atlanta Braves,MLB,Dillard,Dillard,Dillard,30537,34.97009,-83.3871,27,Casual,White,0.64,30537,5,35,31,6,25,17,10,9,9,24,40,15,68,22,22,13
Fans,Atlanta Braves,MLB,Dock Junction,Brunswick,Brunswick,31520,31.180919,-81.493973,18,Convertible,White,0.64,31520,124,184,155,203,90,178,100,218,108,90,173,214,323,122,63,79
Fans,Atlanta Braves,MLB,Donalsonville,Donalsonville,Donalsonville,39845,31.04046,-84.87909,31,Casual,White,0.64,39845,83,68,52,73,118,51,27,78,52,94,107,116,195,70,91,102
Fans,Atlanta Braves,MLB,Douglas,Douglas,Douglas,1516,42.05426,-71.73951,23,Convertible,White,0.64,1516,9,26,21,32,65,24,24,24,43,46,156,147,137,140,241,372
Fans,Atlanta Braves,MLB,Dublin,Dublin,Dublin,43016,40.09746,-83.150103,29,Casual,White,0.64,43016,38,291,115,211,175,150,92,289,379,257,303,860,1078,1125,836,1193
Fans,Atlanta Braves,MLB,Eastman,Eastman,Eastman,31023,32.143564,-83.194358,39,Casual,White,0.64,31023,190,189,109,92,232,148,91,78,154,72,186,186,272,237,130,147
Fans,Atlanta Braves,MLB,Eatonton,Eatonton,Eatonton,31024,33.320818,-83.355865,38,Casual,White,0.64,31024,120,128,186,84,306,269,94,343,100,82,415,270,538,331,349,398
Fans,Atlanta Braves,MLB,Eden,Eden,Eden,14057,42.641429,-78.875456,6,Convertible,White,0.64,14057,28,45,38,26,92,21,16,62,75,92,141,159,400,227,172,234
Fans,Atlanta Braves,MLB,Elberton,Elberton,Elberton,30635,34.129737,-82.840971,38,Casual,White,0.64,30635,163,118,170,109,106,126,60,163,147,188,132,238,270,237,90,201
Fans,Atlanta Braves,MLB,Ellijay,Ellijay,Ellijay,30540,34.69481,-84.48215,36,Casual,White,0.64,30540,204,261,233,230,212,266,118,121,154,122,204,604,899,477,390,247
Fans,Atlanta Braves,MLB,Emerson,Emerson,Emerson,30137,34.118352,-84.762315,34,Casual,White,0.64,30137,38,0,6,8,6,4,4,18,18,6,43,22,45,79,35,22
Fans,Atlanta Braves,MLB,Euharlee,Kingston,Kingston,30145,34.233908,-84.962055,38,Casual,White,0.64,30145,88,11,65,28,53,82,54,71,192,94,94,124,212,163,226,204
Fans,Atlanta Braves,MLB,Fair Play,Fair Play,Fair Play,29643,34.542683,-83.029707,18,Convertible,White,0.64,29643,16,17,25,35,24,6,12,35,18,30,34,76,79,102,84,108
Fans,Atlanta Braves,MLB,Fairmount,Cornelius,Cornelius,28031,35.473286,-80.872585,40,Casual,White,0.64,28031,232,61,136,97,206,257,98,116,277,103,349,411,801,608,613,1098
Fans,Atlanta Braves,MLB,Fitzgerald,Fitzgerald,Fitzgerald,31750,31.748753,-83.235412,40,Casual,White,0.64,31750,170,205,133,42,168,239,118,92,100,102,251,242,380,200,83,143
Fans,Atlanta Braves,MLB,Flowery Branch,Flowery Branch,Flowery Branch,30542,34.1851,-83.92518,22,Convertible,White,0.64,30542,170,52,193,255,96,160,75,169,244,175,420,721,995,644,671,858
Fans,Atlanta Braves,MLB,Fort Chiswell,Max Meadows,Max Meadows,24360,36.905629,-80.924423,0,Convertible,White,0.64,24360,127,105,20,63,119,49,43,64,64,33,84,162,278,189,136,49
Fans,Atlanta Braves,MLB,Fountain Inn,Fountain Inn,Fountain Inn,29644,34.65781,-82.2441,10,Convertible,White,0.64,29644,122,142,314,187,281,70,43,134,162,156,298,350,554,396,298,334
Fans,Atlanta Braves,MLB,Franklin,Franklin,Franklin,37064,35.890746,-86.965691,46,Casual,White,0.64,37064,315,99,173,236,230,246,89,419,435,374,679,964,1476,1080,1121,1661
Fans,Atlanta Braves,MLB,Friendsville,Friendsville,Friendsville,37737,35.758228,-84.101182,12,Convertible,White,0.64,37737,52,81,38,34,31,34,18,52,77,61,103,220,250,140,102,118
Fans,Atlanta Braves,MLB,Gay,Gay,Gay,30218,33.09374,-84.57382,33,Casual,White,0.64,30218,36,10,10,0,0,0,9,0,6,8,10,60,19,74,20,18
Fans,Atlanta Braves,MLB,Geneva,Geneva,Geneva,44041,41.7769,-80.949898,100,Avid,White,0.64,44041,213,131,195,201,177,118,63,183,170,182,261,511,475,314,182,133
Fans,Atlanta Braves,MLB,Georgetown,Georgetown,Georgetown,13072,42.768124,-75.788393,18,Convertible,White,0.64,13072,10,4,6,6,12,4,4,11,25,18,15,33,26,24,5,15
